Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
Wales  UK,153,Abergavenny,15/01/2018,15/01/2018 17:35:27,15/01/2018 18:31:18,3351,15/01/2018 18:06:35,15/01/2018 18:18:25,15/01/2018 18:21:20,15/01/2018 18:25:14,234,15/01/2018 18:25:36,15/01/2018 18:26:48,72
Wales  UK,154,Cwmbran,15/01/2018,15/01/2018 17:59:56,15/01/2018 20:47:41,10065,15/01/2018 18:43:06,15/01/2018 19:17:44,15/01/2018 19:24:10,15/01/2018 19:29:48,338,15/01/2018 19:31:15,15/01/2018 19:32:59,104
Wales  UK,155,Bridgend,15/01/2018,15/01/2018 17:52:58,15/01/2018 19:25:41,5563,15/01/2018 18:29:54,15/01/2018 18:53:17,15/01/2018 18:59:42,15/01/2018 19:04:41,299,15/01/2018 19:05:39,15/01/2018 19:07:43,124
England  UK,156,Havant,15/01/2018,15/01/2018 17:47:22,15/01/2018 19:21:14,5632,15/01/2018 18:08:30,15/01/2018 18:31:11,15/01/2018 18:35:47,15/01/2018 18:39:26,219,15/01/2018 18:39:54,15/01/2018 18:41:29,95
England  UK,157,Warrington,15/01/2018,15/01/2018 17:51:30,15/01/2018 20:23:56,9146,15/01/2018 18:36:10,15/01/2018 19:07:07,15/01/2018 19:16:12,15/01/2018 19:20:56,284,15/01/2018 19:21:11,15/01/2018 19:22:44,93
Wales  UK,158,Pontypridd,15/01/2018,15/01/2018 17:06:06,15/01/2018 18:07:52,3706,15/01/2018 17:36:08,15/01/2018 17:52:29,15/01/2018 17:57:05,15/01/2018 18:00:48,223,15/01/2018 18:01:34,15/01/2018 18:03:01,87
England  UK,159,Blackpool,15/01/2018,15/01/2018 17:54:12,15/01/2018 19:46:49,6757,15/01/2018 18:31:14,15/01/2018 18:56:21,15/01/2018 19:02:36,15/01/2018 19:06:22,226,15/01/2018 19:07:49,15/01/2018 19:09:29,100
Scotland  UK,161,Falkirk,15/01/2018,15/01/2018 18:14:04,15/01/2018 20:19:27,7523,15/01/2018 18:35:14,15/01/2018 19:04:32,15/01/2018 19:11:27,15/01/2018 19:15:56,269,15/01/2018 19:17:43,15/01/2018 19:19:30,107
England  UK,163,Chester,15/01/2018,15/01/2018 18:19:57,15/01/2018 20:48:14,8897,15/01/2018 18:42:05,15/01/2018 19:10:50,15/01/2018 19:19:26,15/01/2018 19:24:34,308,15/01/2018 19:25:45,15/01/2018 19:27:46,121
England  UK,164,Bradford Darley,15/01/2018,15/01/2018 17:45:44,15/01/2018 19:18:54,5590,15/01/2018 18:07:51,15/01/2018 18:28:37,15/01/2018 18:35:43,15/01/2018 18:40:31,288,0,0,0
Wales  UK,165,Llanelli,15/01/2018,15/01/2018 18:17:07,15/01/2018 20:05:22,6495,15/01/2018 18:54:22,15/01/2018 19:15:31,15/01/2018 19:20:07,15/01/2018 19:24:35,268,15/01/2018 19:25:16,15/01/2018 19:26:53,97
Scotland  UK,166,Dundee,15/01/2018,15/01/2018 18:23:52,15/01/2018 21:11:50,10078,15/01/2018 18:54:16,15/01/2018 19:22:23,15/01/2018 19:29:49,15/01/2018 19:35:07,318,15/01/2018 19:37:16,15/01/2018 19:39:04,108
Wales  UK,167,Blackwood,15/01/2018,15/01/2018 17:39:25,15/01/2018 19:11:40,5535,15/01/2018 18:12:25,15/01/2018 18:39:25,15/01/2018 18:43:50,15/01/2018 18:47:34,224,15/01/2018 18:48:05,15/01/2018 18:49:45,100
England  UK,168,High Wycombe,15/01/2018,15/01/2018 19:08:11,15/01/2018 21:11:03,7372,15/01/2018 19:30:27,15/01/2018 20:03:11,15/01/2018 20:09:46,15/01/2018 20:14:20,274,15/01/2018 20:15:29,15/01/2018 20:17:20,111
Wales  UK,169,Wrexham,15/01/2018,15/01/2018 17:38:55,15/01/2018 18:53:01,4446,15/01/2018 18:00:02,15/01/2018 18:18:37,15/01/2018 18:24:22,15/01/2018 18:29:01,279,15/01/2018 18:29:13,15/01/2018 18:30:59,106
Wales  UK,170,Ebbw Vale,15/01/2018,15/01/2018 17:53:05,0,0,15/01/2018 18:13:55,0,15/01/2018 18:24:01,15/01/2018 18:32:05,484,0,0,0
England  UK,171,Fareham,15/01/2018,15/01/2018 18:28:46,15/01/2018 21:37:46,11340,15/01/2018 18:51:34,15/01/2018 20:04:45,15/01/2018 20:15:31,15/01/2018 20:20:25,294,15/01/2018 20:22:35,15/01/2018 20:24:07,92
England  UK,172,Coventry,15/01/2018,15/01/2018 18:18:42,15/01/2018 19:51:28,5566,15/01/2018 18:54:37,15/01/2018 19:26:42,15/01/2018 19:35:07,15/01/2018 19:39:57,290,15/01/2018 19:42:27,15/01/2018 19:44:02,95
England  UK,173,Huddersfield,15/01/2018,15/01/2018 18:24:09,15/01/2018 20:03:27,5958,15/01/2018 19:04:30,15/01/2018 19:40:01,15/01/2018 19:47:36,15/01/2018 19:52:55,319,15/01/2018 19:55:47,15/01/2018 19:57:29,102
England  UK,174,Scunthorpe,15/01/2018,15/01/2018 17:44:53,15/01/2018 20:42:50,10677,15/01/2018 18:42:50,15/01/2018 19:08:44,15/01/2018 19:14:49,15/01/2018 19:19:34,285,15/01/2018 19:20:20,15/01/2018 19:22:00,100
England  UK,176,Birmingham Central,15/01/2018,15/01/2018 19:33:20,15/01/2018 22:47:48,11668,15/01/2018 19:57:48,15/01/2018 21:07:32,15/01/2018 21:24:28,15/01/2018 21:30:02,334,15/01/2018 21:36:13,15/01/2018 21:38:10,117
England  UK,177,Newcastle,15/01/2018,15/01/2018 20:20:33,15/01/2018 22:36:10,8137,15/01/2018 21:15:05,15/01/2018 22:12:42,15/01/2018 22:19:58,15/01/2018 22:24:53,295,15/01/2018 22:26:44,15/01/2018 22:28:18,94
England  UK,178,Harrogate,15/01/2018,15/01/2018 18:25:55,15/01/2018 19:54:04,5289,15/01/2018 19:11:23,15/01/2018 19:33:36,15/01/2018 19:39:51,15/01/2018 19:44:40,289,15/01/2018 19:45:47,15/01/2018 19:47:21,94
England  UK,179,Scarborough,15/01/2018,15/01/2018 17:36:37,15/01/2018 18:58:27,4910,15/01/2018 17:58:46,15/01/2018 18:15:03,15/01/2018 18:19:58,15/01/2018 18:24:37,279,15/01/2018 18:25:39,15/01/2018 18:27:10,91
England  UK,180,Manchester,15/01/2018,15/01/2018 19:56:39,0,0,0,0,16/01/2018 08:01:54,16/01/2018 08:06:07,253,0,0,0
England  UK,181,Bury,15/01/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,182,Chatham,15/01/2018,15/01/2018 18:01:42,15/01/2018 20:10:14,7712,15/01/2018 18:43:44,15/01/2018 19:18:54,15/01/2018 19:25:30,15/01/2018 19:30:18,288,15/01/2018 19:30:30,15/01/2018 19:32:06,96
England  UK,183,Maidstone,15/01/2018,0,0,0,0,0,16/01/2018 08:03:43,16/01/2018 08:06:36,173,0,0,0
England  UK,184,Newton Abbot,15/01/2018,15/01/2018 18:08:17,15/01/2018 19:34:24,5167,15/01/2018 18:43:58,15/01/2018 19:01:43,15/01/2018 19:06:48,15/01/2018 19:11:17,269,15/01/2018 19:11:25,15/01/2018 19:12:59,94
Northern Ireland  UK,185,Belfast,15/01/2018,15/01/2018 18:29:57,15/01/2018 20:54:33,8676,15/01/2018 19:07:14,15/01/2018 19:41:59,15/01/2018 19:49:55,15/01/2018 19:54:48,293,15/01/2018 19:56:30,15/01/2018 19:58:22,112
England  UK,186,Birkenhead,15/01/2018,15/01/2018 17:42:02,0,0,15/01/2018 18:03:55,0,15/01/2018 18:09:40,15/01/2018 18:14:18,278,0,0,0
England  UK,187,Castleford,15/01/2018,15/01/2018 17:45:47,15/01/2018 18:56:45,4258,15/01/2018 18:06:57,15/01/2018 18:34:37,15/01/2018 18:41:33,15/01/2018 18:46:02,269,15/01/2018 18:47:19,15/01/2018 18:49:03,104
Scotland  UK,188,Irvine,15/01/2018,15/01/2018 17:45:07,15/01/2018 20:11:15,8768,15/01/2018 18:24:52,15/01/2018 18:53:12,15/01/2018 18:58:17,15/01/2018 19:03:12,295,15/01/2018 19:03:26,15/01/2018 19:05:13,107
England  UK,189,Andover,15/01/2018,15/01/2018 17:54:08,0,0,15/01/2018 18:33:09,0,15/01/2018 18:39:25,15/01/2018 18:43:13,228,0,0,0
Scotland  UK,190,Greenock,15/01/2018,15/01/2018 19:10:08,15/01/2018 20:26:17,4569,15/01/2018 19:42:52,15/01/2018 20:00:53,15/01/2018 20:04:18,15/01/2018 20:08:02,224,15/01/2018 20:08:26,15/01/2018 20:10:01,95
Scotland  UK,191,Paisley,15/01/2018,15/01/2018 17:40:00,15/01/2018 19:04:37,5077,15/01/2018 18:14:50,15/01/2018 18:33:27,15/01/2018 18:38:02,15/01/2018 18:42:51,289,15/01/2018 18:43:01,15/01/2018 18:45:21,140
England  UK,192,Wolverhampton,15/01/2018,15/01/2018 18:29:00,15/01/2018 20:18:23,6563,15/01/2018 19:12:58,15/01/2018 19:53:05,15/01/2018 20:01:10,15/01/2018 20:06:05,295,15/01/2018 20:07:57,15/01/2018 20:09:32,95
England  UK,193,Leigh,15/01/2018,15/01/2018 19:18:21,15/01/2018 20:36:38,4697,15/01/2018 19:57:32,15/01/2018 20:20:32,15/01/2018 20:25:18,15/01/2018 20:29:01,223,15/01/2018 20:29:15,15/01/2018 20:30:51,96
England  UK,194,Yate,15/01/2018,15/01/2018 17:54:31,15/01/2018 19:23:16,5325,15/01/2018 18:15:29,15/01/2018 18:42:22,15/01/2018 18:46:37,15/01/2018 18:51:11,274,15/01/2018 18:52:01,15/01/2018 18:53:40,99
England  UK,195,Camberley,15/01/2018,15/01/2018 18:11:01,15/01/2018 19:58:05,6424,15/01/2018 18:47:09,15/01/2018 19:11:34,15/01/2018 19:16:29,15/01/2018 19:21:02,273,15/01/2018 19:22:01,15/01/2018 19:23:46,105
England  UK,196,Northampton,15/01/2018,15/01/2018 18:44:04,16/01/2018 00:09:07,19503,15/01/2018 19:06:49,15/01/2018 21:02:15,15/01/2018 21:23:42,15/01/2018 21:28:56,314,15/01/2018 21:33:23,15/01/2018 21:35:17,114
England  UK,197,Worthing,15/01/2018,15/01/2018 18:14:59,15/01/2018 20:20:20,7521,15/01/2018 19:02:30,15/01/2018 19:32:26,15/01/2018 19:39:52,15/01/2018 19:44:45,293,15/01/2018 19:46:22,15/01/2018 19:48:08,106
England  UK,198,Mansfield,15/01/2018,15/01/2018 18:32:00,15/01/2018 20:42:14,7814,15/01/2018 19:08:36,15/01/2018 19:39:20,15/01/2018 19:44:45,15/01/2018 19:49:43,298,15/01/2018 19:50:34,15/01/2018 19:52:12,98
England  UK,199,Stevenage,15/01/2018,15/01/2018 18:41:22,15/01/2018 20:57:23,8161,15/01/2018 19:03:16,15/01/2018 20:09:48,15/01/2018 20:28:14,15/01/2018 20:36:19,485,15/01/2018 20:37:57,15/01/2018 20:41:47,230
England  UK,200,Crewe,15/01/2018,15/01/2018 18:11:33,15/01/2018 19:10:29,3536,15/01/2018 18:33:27,15/01/2018 18:53:59,15/01/2018 18:58:45,15/01/2018 19:03:08,263,15/01/2018 19:03:19,15/01/2018 19:04:55,96
Wales  UK,201,Bangor,15/01/2018,15/01/2018 18:04:52,15/01/2018 20:21:21,8189,15/01/2018 18:26:33,15/01/2018 19:33:11,15/01/2018 19:47:57,15/01/2018 19:57:02,545,15/01/2018 19:59:46,15/01/2018 20:07:12,446
England  UK,202,Bognor Regis,15/01/2018,0,0,0,0,0,16/01/2018 08:04:11,16/01/2018 08:06:40,149,0,0,0
England  UK,203,Sale,15/01/2018,15/01/2018 18:09:26,15/01/2018 19:21:25,4319,15/01/2018 18:44:38,15/01/2018 19:03:19,15/01/2018 19:07:54,15/01/2018 19:12:18,264,15/01/2018 19:12:55,15/01/2018 19:14:26,91
Wales  UK,204,Neath,15/01/2018,15/01/2018 17:50:32,0,0,15/01/2018 18:11:06,0,15/01/2018 18:18:52,15/01/2018 18:23:21,269,0,0,0
England  UK,209,Altrincham,15/01/2018,15/01/2018 17:55:40,15/01/2018 19:10:38,4498,15/01/2018 18:29:13,15/01/2018 18:52:57,15/01/2018 18:58:12,15/01/2018 19:01:57,225,15/01/2018 19:02:52,15/01/2018 19:04:47,115
England  UK,210,Rotherham,15/01/2018,15/01/2018 17:37:15,15/01/2018 18:52:51,4536,15/01/2018 18:17:12,15/01/2018 18:34:14,15/01/2018 18:39:29,15/01/2018 18:44:08,279,15/01/2018 18:44:17,15/01/2018 18:45:57,100
England  UK,213,Burton0On0Trent,15/01/2018,15/01/2018 17:56:59,15/01/2018 19:26:57,5398,15/01/2018 18:19:17,15/01/2018 18:52:20,15/01/2018 19:00:36,15/01/2018 19:05:30,294,15/01/2018 19:07:12,15/01/2018 19:09:07,115
England  UK,214,Liverpool,15/01/2018,15/01/2018 19:23:31,15/01/2018 20:59:15,5744,15/01/2018 20:08:35,15/01/2018 20:39:17,15/01/2018 20:45:53,15/01/2018 20:50:27,274,15/01/2018 20:50:42,15/01/2018 20:52:16,94
England  UK,215,South Shields,15/01/2018,15/01/2018 18:08:42,15/01/2018 19:47:27,5925,15/01/2018 18:44:29,15/01/2018 19:05:45,15/01/2018 19:11:01,15/01/2018 19:15:40,279,15/01/2018 19:16:20,15/01/2018 19:18:00,100
England  UK,216,Christchurch,15/01/2018,15/01/2018 17:46:13,15/01/2018 18:55:30,4157,15/01/2018 18:20:08,15/01/2018 18:30:18,15/01/2018 18:34:03,15/01/2018 18:38:35,272,15/01/2018 18:39:10,15/01/2018 18:40:51,101
England  UK,217,Worksop,15/01/2018,15/01/2018 18:10:24,15/01/2018 20:07:18,7014,15/01/2018 18:31:00,15/01/2018 19:34:43,15/01/2018 19:44:49,15/01/2018 19:52:13,444,15/01/2018 19:52:30,15/01/2018 19:55:21,171
England  UK,218,Carlisle,15/01/2018,15/01/2018 18:20:01,15/01/2018 19:50:57,5456,15/01/2018 19:05:42,15/01/2018 19:30:50,15/01/2018 19:37:35,15/01/2018 19:42:24,289,15/01/2018 19:43:33,15/01/2018 19:45:50,137
England  UK,219,Loughborough,15/01/2018,15/01/2018 18:19:54,15/01/2018 20:09:27,6573,15/01/2018 18:55:52,15/01/2018 19:16:33,15/01/2018 19:20:58,15/01/2018 19:25:47,289,15/01/2018 19:26:27,15/01/2018 19:28:01,94
England  UK,220,Long Eaton,15/01/2018,15/01/2018 19:16:46,15/01/2018 20:56:08,5962,15/01/2018 20:01:36,15/01/2018 20:22:32,15/01/2018 20:27:17,15/01/2018 20:31:36,259,15/01/2018 20:32:18,15/01/2018 20:33:42,84
England  UK,221,Hyde,15/01/2018,15/01/2018 19:02:53,15/01/2018 20:16:12,4399,15/01/2018 19:38:26,15/01/2018 19:57:45,15/01/2018 20:01:41,15/01/2018 20:06:29,288,15/01/2018 20:06:37,15/01/2018 20:08:17,100
England  UK,222,Corby,15/01/2018,15/01/2018 17:39:29,15/01/2018 18:44:47,3918,15/01/2018 18:07:42,15/01/2018 18:28:21,15/01/2018 18:32:26,15/01/2018 18:37:07,281,15/01/2018 18:37:44,15/01/2018 18:39:18,94
England  UK,224,Accrington,15/01/2018,15/01/2018 18:13:19,15/01/2018 19:46:50,5611,15/01/2018 18:48:28,15/01/2018 19:10:08,15/01/2018 19:14:34,15/01/2018 19:19:22,288,15/01/2018 19:20:15,15/01/2018 19:21:55,100
Northern Ireland  UK,225,Lisburn,15/01/2018,15/01/2018 17:33:58,15/01/2018 18:36:14,3736,15/01/2018 17:54:55,15/01/2018 18:09:27,15/01/2018 18:11:32,15/01/2018 18:14:51,199,15/01/2018 18:15:00,15/01/2018 18:15:44,44
Wales  UK,226,Merthyr Tydfil,15/01/2018,15/01/2018 20:43:47,15/01/2018 22:03:14,4767,15/01/2018 21:05:55,15/01/2018 21:28:44,15/01/2018 21:33:19,15/01/2018 21:36:57,218,15/01/2018 21:37:04,15/01/2018 21:38:38,94
England  UK,227,Bracknell,15/01/2018,15/01/2018 19:12:29,15/01/2018 22:44:22,12713,15/01/2018 19:34:05,15/01/2018 20:41:43,15/01/2018 20:53:08,15/01/2018 21:00:38,450,15/01/2018 21:01:00,15/01/2018 21:06:41,341
England  UK,228,Keighley,15/01/2018,15/01/2018 18:26:39,15/01/2018 19:52:11,5132,15/01/2018 19:01:43,15/01/2018 19:31:12,15/01/2018 19:37:57,15/01/2018 19:42:31,274,15/01/2018 19:44:08,15/01/2018 19:46:00,112
England  UK,230,Trowbridge,15/01/2018,15/01/2018 18:19:14,15/01/2018 20:04:17,6303,15/01/2018 18:51:46,15/01/2018 19:19:08,15/01/2018 19:24:24,15/01/2018 19:29:08,284,15/01/2018 19:29:37,15/01/2018 19:31:19,102
Wales  UK,231,Cardiff,15/01/2018,15/01/2018 19:35:41,15/01/2018 22:29:53,10452,15/01/2018 19:59:08,15/01/2018 20:54:54,15/01/2018 21:07:00,15/01/2018 21:12:33,333,15/01/2018 21:15:26,15/01/2018 21:17:31,125
England  UK,232,Kings Lynn,15/01/2018,0,0,0,0,0,16/01/2018 08:05:09,16/01/2018 08:07:38,149,0,0,0
Scotland  UK,234,Hamilton,15/01/2018,15/01/2018 18:59:38,15/01/2018 21:25:05,8727,15/01/2018 19:35:56,15/01/2018 20:01:03,15/01/2018 20:05:28,15/01/2018 20:09:52,264,15/01/2018 20:10:22,15/01/2018 20:11:59,97
England  UK,235,Oldham,15/01/2018,15/01/2018 18:49:28,15/01/2018 20:40:34,6666,15/01/2018 19:29:45,15/01/2018 20:04:39,15/01/2018 20:13:45,15/01/2018 20:17:23,218,15/01/2018 20:18:58,15/01/2018 20:20:43,105
England  UK,236,Runcorn,15/01/2018,15/01/2018 18:18:04,15/01/2018 19:42:56,5092,15/01/2018 18:55:35,15/01/2018 19:20:47,15/01/2018 19:27:13,15/01/2018 19:32:27,314,15/01/2018 19:34:28,15/01/2018 19:36:33,125
England  UK,237,Doncaster,15/01/2018,15/01/2018 17:58:53,15/01/2018 19:33:28,5675,15/01/2018 18:21:00,15/01/2018 19:01:34,15/01/2018 19:15:09,15/01/2018 19:20:40,331,15/01/2018 19:23:56,15/01/2018 19:25:57,121
England  UK,238,Abingdon,15/01/2018,15/01/2018 18:30:20,15/01/2018 21:36:20,11160,15/01/2018 18:50:55,15/01/2018 19:48:15,15/01/2018 19:57:11,15/01/2018 20:03:31,380,15/01/2018 20:04:27,15/01/2018 20:07:05,158
England  UK,240,Chorley,15/01/2018,15/01/2018 19:12:08,15/01/2018 21:07:40,6932,15/01/2018 19:52:04,15/01/2018 20:21:32,15/01/2018 20:26:58,15/01/2018 20:32:16,318,15/01/2018 20:33:20,15/01/2018 20:35:11,111
England  UK,241,Margate,15/01/2018,15/01/2018 17:59:46,15/01/2018 19:51:14,6688,15/01/2018 18:20:24,15/01/2018 19:12:09,15/01/2018 19:23:24,15/01/2018 19:32:45,561,15/01/2018 19:33:45,15/01/2018 19:37:34,229
England  UK,242,Hanley,15/01/2018,15/01/2018 18:39:51,15/01/2018 19:55:10,4519,15/01/2018 19:13:48,15/01/2018 19:36:07,15/01/2018 19:41:22,15/01/2018 19:45:11,229,15/01/2018 19:46:01,15/01/2018 19:47:40,99
England  UK,243,Hinckley,15/01/2018,15/01/2018 17:50:16,15/01/2018 19:41:03,6647,15/01/2018 18:12:24,15/01/2018 18:34:36,15/01/2018 18:39:51,15/01/2018 18:44:40,289,15/01/2018 18:45:32,15/01/2018 18:47:14,102
England  UK,245,Walsall,15/01/2018,15/01/2018 18:27:54,15/01/2018 21:02:49,9295,15/01/2018 19:16:51,15/01/2018 19:45:13,15/01/2018 19:51:18,15/01/2018 19:55:57,279,15/01/2018 19:57:24,15/01/2018 19:59:02,98
England  UK,246,Lewisham,15/01/2018,15/01/2018 18:26:46,15/01/2018 20:37:18,7832,15/01/2018 18:59:41,15/01/2018 19:46:49,15/01/2018 19:51:54,15/01/2018 19:56:53,299,15/01/2018 19:57:43,15/01/2018 19:59:32,109
England  UK,247,Gravesend,15/01/2018,15/01/2018 18:13:56,15/01/2018 19:42:01,5285,15/01/2018 19:00:01,15/01/2018 19:23:24,15/01/2018 19:28:59,15/01/2018 19:33:53,294,15/01/2018 19:34:58,15/01/2018 19:36:32,94
England  UK,248,Telford,15/01/2018,15/01/2018 18:25:51,15/01/2018 20:40:32,8081,15/01/2018 19:08:58,15/01/2018 19:46:03,15/01/2018 19:51:48,15/01/2018 19:56:52,304,15/01/2018 19:57:08,15/01/2018 19:58:53,105
England  UK,249,Stroud,15/01/2018,15/01/2018 17:33:41,0,0,15/01/2018 17:54:22,0,15/01/2018 18:01:18,15/01/2018 18:07:57,399,0,0,0
England  UK,250,Basildon,15/01/2018,15/01/2018 18:09:36,15/01/2018 20:05:54,6978,15/01/2018 18:43:04,15/01/2018 19:04:40,15/01/2018 19:09:26,15/01/2018 19:13:55,269,15/01/2018 19:14:01,15/01/2018 19:15:30,89
England  UK,251,Barnsley,15/01/2018,15/01/2018 18:46:46,15/01/2018 21:08:41,8515,15/01/2018 19:28:52,15/01/2018 20:47:13,15/01/2018 20:54:19,15/01/2018 20:59:23,304,15/01/2018 21:01:25,15/01/2018 21:03:10,105
England  UK,252,Banbury,15/01/2018,15/01/2018 17:42:40,15/01/2018 19:12:22,5382,15/01/2018 18:04:36,15/01/2018 18:30:15,15/01/2018 18:36:21,15/01/2018 18:41:14,293,15/01/2018 18:41:33,15/01/2018 18:43:17,104
England  UK,253,Retford,15/01/2018,15/01/2018 18:00:23,15/01/2018 19:41:26,6063,15/01/2018 18:22:10,15/01/2018 19:09:37,15/01/2018 19:18:32,15/01/2018 19:25:02,390,15/01/2018 19:25:33,15/01/2018 19:28:05,152
England  UK,254,Solihull,15/01/2018,15/01/2018 18:43:47,15/01/2018 23:28:58,17111,15/01/2018 19:05:26,15/01/2018 20:25:18,15/01/2018 20:36:44,15/01/2018 20:41:23,279,15/01/2018 20:43:32,15/01/2018 20:45:12,100
England  UK,255,Kidderminster,15/01/2018,15/01/2018 19:37:25,15/01/2018 23:56:57,15572,15/01/2018 20:02:20,15/01/2018 21:20:52,15/01/2018 21:35:08,15/01/2018 21:44:03,535,15/01/2018 21:45:16,15/01/2018 21:52:43,447
England  UK,256,Falmouth,15/01/2018,15/01/2018 17:42:33,15/01/2018 19:13:59,5486,15/01/2018 18:18:27,15/01/2018 18:36:24,15/01/2018 18:40:19,15/01/2018 18:44:43,264,15/01/2018 18:45:11,15/01/2018 18:46:48,97
England  UK,257,Hartlepool,15/01/2018,15/01/2018 17:40:39,15/01/2018 18:57:48,4629,15/01/2018 18:15:34,15/01/2018 18:36:57,15/01/2018 18:42:53,15/01/2018 18:47:42,289,15/01/2018 18:48:26,15/01/2018 18:50:03,97
England  UK,258,Kendal,15/01/2018,15/01/2018 18:07:06,15/01/2018 19:32:51,5145,15/01/2018 18:41:14,15/01/2018 18:57:03,15/01/2018 19:01:28,15/01/2018 19:06:03,275,15/01/2018 19:06:40,15/01/2018 19:08:16,96
England  UK,259,Great Yarmouth,15/01/2018,15/01/2018 18:05:37,15/01/2018 19:43:10,5853,15/01/2018 18:28:04,15/01/2018 18:51:37,15/01/2018 18:58:02,15/01/2018 19:02:47,285,15/01/2018 19:03:54,15/01/2018 19:05:43,109
England  UK,260,Horsham,15/01/2018,15/01/2018 18:39:42,15/01/2018 21:04:07,8665,15/01/2018 19:26:28,15/01/2018 20:00:05,15/01/2018 20:05:10,15/01/2018 20:07:04,114,15/01/2018 20:08:08,15/01/2018 20:09:00,52
Scotland  UK,261,Stirling,15/01/2018,15/01/2018 17:44:40,15/01/2018 19:06:14,4894,15/01/2018 18:06:52,15/01/2018 18:32:07,15/01/2018 18:37:53,15/01/2018 18:43:08,315,15/01/2018 18:44:18,15/01/2018 18:46:16,118
England  UK,263,Lancaster,15/01/2018,15/01/2018 18:49:30,0,0,15/01/2018 19:32:16,0,15/01/2018 20:02:22,15/01/2018 20:06:06,224,0,0,0
England  UK,264,Bournemouth,15/01/2018,15/01/2018 18:58:09,15/01/2018 20:10:05,4316,15/01/2018 19:29:28,15/01/2018 19:54:13,15/01/2018 19:58:28,15/01/2018 20:02:49,261,15/01/2018 20:03:24,15/01/2018 20:04:53,89
Scotland  UK,265,East Kilbride,15/01/2018,15/01/2018 19:00:25,15/01/2018 20:41:41,6076,15/01/2018 19:22:23,15/01/2018 19:41:16,15/01/2018 19:45:41,15/01/2018 19:50:06,265,15/01/2018 19:50:38,15/01/2018 19:52:16,98
England  UK,266,Burnley,15/01/2018,15/01/2018 17:41:23,15/01/2018 18:33:30,3127,15/01/2018 18:03:29,15/01/2018 18:17:37,15/01/2018 18:22:32,15/01/2018 18:26:10,218,15/01/2018 18:27:44,15/01/2018 18:28:44,60
Wales  UK,267,Caerphilly,15/01/2018,15/01/2018 17:30:41,15/01/2018 19:00:43,5402,15/01/2018 18:21:37,15/01/2018 18:38:38,15/01/2018 18:42:54,15/01/2018 18:46:34,220,15/01/2018 18:47:12,15/01/2018 18:48:49,97
England  UK,268,Grantham,15/01/2018,15/01/2018 17:41:43,15/01/2018 19:10:21,5318,15/01/2018 18:02:41,15/01/2018 18:28:48,15/01/2018 18:34:23,15/01/2018 18:38:07,224,15/01/2018 18:38:53,15/01/2018 18:40:32,99
England  UK,269,Wimbledon,15/01/2018,15/01/2018 18:27:06,15/01/2018 20:01:54,5688,15/01/2018 18:58:57,15/01/2018 19:19:25,15/01/2018 19:23:31,15/01/2018 19:28:05,274,15/01/2018 19:28:47,15/01/2018 19:30:38,111
England  UK,270,Walthamstow,15/01/2018,15/01/2018 20:15:38,15/01/2018 21:46:33,5455,15/01/2018 20:54:31,15/01/2018 21:14:45,15/01/2018 21:19:10,15/01/2018 21:22:50,220,15/01/2018 21:24:03,15/01/2018 21:25:43,100
England  UK,271,Ilford,15/01/2018,15/01/2018 18:21:35,15/01/2018 20:20:25,7130,15/01/2018 19:01:13,15/01/2018 19:35:07,15/01/2018 19:40:32,15/01/2018 19:45:12,280,15/01/2018 19:47:09,15/01/2018 19:48:53,104
England  UK,272,Eltham,15/01/2018,0,0,0,0,0,16/01/2018 08:05:38,16/01/2018 08:08:27,169,0,0,0
England  UK,273,Streatham,15/01/2018,15/01/2018 20:06:39,16/01/2018 00:38:56,16337,15/01/2018 20:28:54,15/01/2018 22:18:24,15/01/2018 22:35:51,15/01/2018 22:41:26,335,15/01/2018 22:43:20,15/01/2018 22:45:53,153
England  UK,274,Barrow0In0Furness,15/01/2018,15/01/2018 17:56:02,15/01/2018 19:23:41,5259,15/01/2018 18:26:47,15/01/2018 18:47:23,15/01/2018 18:51:48,15/01/2018 18:56:37,289,15/01/2018 18:57:15,15/01/2018 18:58:52,97
Wales  UK,275,Monmouth,15/01/2018,15/01/2018 18:58:16,15/01/2018 21:10:37,7941,15/01/2018 19:19:09,15/01/2018 20:01:40,15/01/2018 20:08:56,15/01/2018 20:16:45,469,15/01/2018 20:17:11,15/01/2018 20:20:50,219
Northern Ireland  UK,276,Connswater,15/01/2018,15/01/2018 21:17:10,15/01/2018 23:16:56,7186,15/01/2018 21:48:41,15/01/2018 22:28:59,15/01/2018 22:33:05,15/01/2018 22:38:08,303,15/01/2018 22:38:54,15/01/2018 22:40:43,109
England  UK,277,Newark,15/01/2018,15/01/2018 19:13:43,15/01/2018 20:35:06,4883,15/01/2018 19:46:37,15/01/2018 20:03:56,15/01/2018 20:07:22,15/01/2018 20:11:51,269,15/01/2018 20:11:58,15/01/2018 20:13:33,95
England  UK,278,Norwich,15/01/2018,15/01/2018 18:59:35,15/01/2018 22:39:40,13205,15/01/2018 19:23:01,15/01/2018 20:27:19,15/01/2018 20:45:54,15/01/2018 20:51:09,315,15/01/2018 20:58:21,15/01/2018 21:00:01,100
