Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
England  UK,157,Warrington,30/01/2018,30/01/2018 19:17:28,30/01/2018 21:44:50,8842,30/01/2018 20:01:27,30/01/2018 20:32:26,30/01/2018 20:41:52,30/01/2018 20:46:50,298,30/01/2018 20:47:01,30/01/2018 20:48:41,100
Wales  UK,158,Pontypridd,30/01/2018,30/01/2018 18:13:23,30/01/2018 19:16:07,3764,30/01/2018 18:43:47,30/01/2018 19:00:16,30/01/2018 19:04:52,30/01/2018 19:09:40,288,30/01/2018 19:09:58,30/01/2018 19:11:19,81
England  UK,159,Blackpool,30/01/2018,30/01/2018 17:50:46,30/01/2018 19:42:35,6709,30/01/2018 18:27:45,30/01/2018 18:52:52,30/01/2018 18:59:07,30/01/2018 19:02:51,224,30/01/2018 19:03:34,30/01/2018 19:05:14,100
Scotland  UK,161,Falkirk,30/01/2018,30/01/2018 17:49:56,30/01/2018 19:55:02,7506,30/01/2018 18:11:14,30/01/2018 18:40:24,30/01/2018 18:47:19,30/01/2018 18:51:53,274,30/01/2018 18:52:31,30/01/2018 18:54:16,105
England  UK,163,Chester,30/01/2018,30/01/2018 18:16:36,30/01/2018 20:43:32,8816,30/01/2018 18:38:51,30/01/2018 19:07:18,30/01/2018 19:15:34,30/01/2018 19:19:19,225,30/01/2018 19:20:01,30/01/2018 19:21:52,111
England  UK,164,Bradford Darley,30/01/2018,30/01/2018 17:46:54,30/01/2018 19:20:54,5640,30/01/2018 18:09:05,30/01/2018 18:29:59,30/01/2018 18:37:15,30/01/2018 18:41:48,273,30/01/2018 18:42:22,30/01/2018 18:43:49,87
Wales  UK,165,Llanelli,30/01/2018,30/01/2018 18:12:51,30/01/2018 20:02:27,6576,30/01/2018 18:50:49,30/01/2018 19:11:32,30/01/2018 19:16:17,30/01/2018 19:21:06,289,30/01/2018 19:21:21,30/01/2018 19:23:52,151
Scotland  UK,166,Dundee,30/01/2018,30/01/2018 18:13:52,30/01/2018 20:59:36,9944,30/01/2018 18:43:20,30/01/2018 19:10:59,30/01/2018 19:18:34,30/01/2018 19:23:44,310,30/01/2018 19:24:46,30/01/2018 19:26:34,108
Wales  UK,167,Blackwood,30/01/2018,30/01/2018 17:39:47,30/01/2018 19:13:43,5636,30/01/2018 18:12:31,30/01/2018 18:40:59,30/01/2018 18:45:24,30/01/2018 18:50:13,289,30/01/2018 18:50:23,30/01/2018 18:51:58,95
England  UK,168,High Wycombe,30/01/2018,30/01/2018 18:33:19,30/01/2018 20:37:46,7467,30/01/2018 18:55:36,30/01/2018 19:28:29,30/01/2018 19:35:14,30/01/2018 19:40:29,315,30/01/2018 19:41:02,30/01/2018 19:42:46,104
Wales  UK,169,Wrexham,30/01/2018,30/01/2018 20:48:44,30/01/2018 22:06:50,4686,30/01/2018 21:09:51,30/01/2018 21:31:37,30/01/2018 21:37:22,30/01/2018 21:42:16,294,30/01/2018 21:42:31,30/01/2018 21:44:15,104
Wales  UK,170,Ebbw Vale,30/01/2018,30/01/2018 17:59:42,30/01/2018 20:10:12,7830,30/01/2018 18:20:37,30/01/2018 19:26:13,30/01/2018 19:36:39,30/01/2018 19:45:13,514,30/01/2018 19:45:29,30/01/2018 19:48:55,206
England  UK,171,Fareham,30/01/2018,0,0,0,0,0,31/01/2018 08:04:11,31/01/2018 08:06:50,159,0,0,0
England  UK,172,Coventry,30/01/2018,30/01/2018 18:27:08,30/01/2018 19:59:46,5558,30/01/2018 19:04:05,30/01/2018 19:36:30,30/01/2018 19:44:45,30/01/2018 19:49:43,298,30/01/2018 19:50:46,30/01/2018 19:52:19,93
England  UK,173,Huddersfield,30/01/2018,30/01/2018 18:26:21,0,0,30/01/2018 19:06:44,0,30/01/2018 19:14:40,30/01/2018 19:19:59,319,0,0,0
England  UK,174,Scunthorpe,30/01/2018,30/01/2018 19:39:13,30/01/2018 22:38:27,10754,30/01/2018 20:37:15,30/01/2018 21:03:27,30/01/2018 21:09:42,30/01/2018 21:15:01,319,30/01/2018 21:15:33,30/01/2018 21:17:10,97
England  UK,176,Birmingham Central,30/01/2018,30/01/2018 19:38:05,30/01/2018 22:58:26,12021,30/01/2018 20:02:40,30/01/2018 21:13:47,30/01/2018 21:31:13,30/01/2018 21:36:42,329,30/01/2018 21:45:48,30/01/2018 21:47:47,119
England  UK,177,Newcastle,30/01/2018,30/01/2018 20:17:07,30/01/2018 22:44:09,8822,30/01/2018 21:11:58,30/01/2018 22:22:30,30/01/2018 22:29:45,30/01/2018 22:34:54,309,30/01/2018 22:35:33,30/01/2018 22:37:12,99
England  UK,178,Harrogate,30/01/2018,30/01/2018 18:16:08,30/01/2018 19:42:16,5168,30/01/2018 19:01:37,30/01/2018 19:24:01,30/01/2018 19:30:17,30/01/2018 19:34:45,268,30/01/2018 19:35:23,30/01/2018 19:36:55,92
England  UK,179,Scarborough,30/01/2018,30/01/2018 17:39:57,30/01/2018 19:02:07,4930,30/01/2018 18:02:07,30/01/2018 18:18:32,30/01/2018 18:23:47,30/01/2018 18:28:21,274,30/01/2018 18:29:16,30/01/2018 18:30:54,98
England  UK,180,Manchester,30/01/2018,30/01/2018 19:49:44,30/01/2018 22:53:14,11010,30/01/2018 20:31:32,30/01/2018 21:33:03,30/01/2018 21:46:08,30/01/2018 21:51:33,325,30/01/2018 21:51:54,30/01/2018 21:53:47,113
England  UK,181,Bury,30/01/2018,30/01/2018 17:59:49,30/01/2018 19:47:41,6472,30/01/2018 18:23:19,30/01/2018 18:55:45,30/01/2018 19:04:41,30/01/2018 19:09:50,309,30/01/2018 19:11:09,30/01/2018 19:13:08,119
England  UK,182,Chatham,30/01/2018,30/01/2018 20:01:10,30/01/2018 22:11:19,7809,30/01/2018 20:42:19,30/01/2018 21:20:12,30/01/2018 21:26:58,30/01/2018 21:31:53,295,30/01/2018 21:32:09,30/01/2018 21:33:49,100
England  UK,183,Maidstone,30/01/2018,30/01/2018 18:17:33,30/01/2018 20:48:11,9038,30/01/2018 19:01:15,30/01/2018 19:48:05,30/01/2018 19:58:51,30/01/2018 20:04:15,324,30/01/2018 20:04:36,30/01/2018 20:06:26,110
England  UK,184,Newton Abbot,30/01/2018,30/01/2018 18:13:29,30/01/2018 19:40:46,5237,30/01/2018 18:50:05,30/01/2018 19:07:45,30/01/2018 19:12:51,30/01/2018 19:17:29,278,30/01/2018 19:17:39,30/01/2018 19:19:13,94
Northern Ireland  UK,185,Belfast,30/01/2018,30/01/2018 18:36:43,30/01/2018 21:09:46,9183,30/01/2018 19:14:02,30/01/2018 19:51:34,30/01/2018 19:59:49,30/01/2018 20:04:48,299,30/01/2018 20:05:30,30/01/2018 20:07:24,114
England  UK,186,Birkenhead,30/01/2018,30/01/2018 17:43:34,30/01/2018 20:19:01,9327,30/01/2018 18:05:31,30/01/2018 18:52:43,30/01/2018 19:00:38,30/01/2018 19:06:02,324,30/01/2018 19:06:33,30/01/2018 19:08:14,101
England  UK,187,Castleford,30/01/2018,30/01/2018 17:46:04,30/01/2018 18:56:31,4227,30/01/2018 18:07:06,30/01/2018 18:35:23,30/01/2018 18:42:19,30/01/2018 18:46:05,226,30/01/2018 18:46:41,30/01/2018 18:48:27,106
Scotland  UK,188,Irvine,30/01/2018,30/01/2018 17:47:59,30/01/2018 19:52:06,7447,30/01/2018 18:26:42,30/01/2018 18:47:58,30/01/2018 18:53:04,30/01/2018 18:57:28,264,30/01/2018 18:57:43,30/01/2018 18:59:17,94
England  UK,189,Andover,30/01/2018,30/01/2018 17:51:02,30/01/2018 19:21:38,5436,30/01/2018 18:30:10,30/01/2018 19:02:34,30/01/2018 19:07:50,30/01/2018 19:11:14,204,30/01/2018 19:11:40,30/01/2018 19:12:58,78
Scotland  UK,190,Greenock,30/01/2018,30/01/2018 18:30:27,30/01/2018 19:47:13,4606,30/01/2018 19:02:24,30/01/2018 19:19:46,30/01/2018 19:23:31,30/01/2018 19:28:35,304,30/01/2018 19:28:54,30/01/2018 19:30:31,97
Scotland  UK,191,Paisley,30/01/2018,30/01/2018 17:46:04,30/01/2018 19:11:03,5099,30/01/2018 18:21:01,30/01/2018 18:39:27,30/01/2018 18:44:02,30/01/2018 18:48:56,294,30/01/2018 18:49:11,30/01/2018 18:51:27,136
England  UK,192,Wolverhampton,30/01/2018,30/01/2018 18:18:42,30/01/2018 20:07:47,6545,30/01/2018 19:03:19,30/01/2018 19:43:01,30/01/2018 19:51:07,30/01/2018 19:56:00,293,30/01/2018 19:57:05,30/01/2018 19:58:42,97
England  UK,193,Leigh,30/01/2018,30/01/2018 19:08:30,30/01/2018 20:28:41,4811,30/01/2018 19:47:36,30/01/2018 20:10:48,30/01/2018 20:15:43,30/01/2018 20:20:11,268,30/01/2018 20:20:20,30/01/2018 20:21:50,90
England  UK,194,Yate,30/01/2018,30/01/2018 17:46:22,30/01/2018 19:15:40,5358,30/01/2018 18:07:20,30/01/2018 18:34:15,30/01/2018 18:38:40,30/01/2018 18:43:25,285,30/01/2018 18:44:28,30/01/2018 18:46:06,98
England  UK,195,Camberley,30/01/2018,30/01/2018 18:12:10,30/01/2018 20:06:18,6848,30/01/2018 18:53:21,30/01/2018 19:18:21,30/01/2018 19:23:17,30/01/2018 19:28:35,318,30/01/2018 19:29:03,30/01/2018 19:30:59,116
England  UK,196,Northampton,30/01/2018,30/01/2018 18:58:02,31/01/2018 00:25:41,19659,30/01/2018 19:20:52,30/01/2018 21:18:22,30/01/2018 21:40:08,30/01/2018 21:45:38,330,30/01/2018 21:47:51,30/01/2018 21:49:42,111
England  UK,197,Worthing,30/01/2018,30/01/2018 18:25:18,30/01/2018 20:30:50,7532,30/01/2018 19:11:17,30/01/2018 19:42:05,30/01/2018 19:49:40,30/01/2018 19:54:39,299,30/01/2018 19:56:49,30/01/2018 19:58:37,108
England  UK,198,Mansfield,30/01/2018,30/01/2018 18:14:49,30/01/2018 20:25:08,7819,30/01/2018 18:51:34,30/01/2018 19:21:56,30/01/2018 19:27:31,30/01/2018 19:32:36,305,30/01/2018 19:33:20,30/01/2018 19:34:58,98
England  UK,199,Stevenage,30/01/2018,30/01/2018 18:40:56,30/01/2018 20:58:24,8248,30/01/2018 19:02:49,30/01/2018 20:10:10,30/01/2018 20:28:26,30/01/2018 20:36:02,456,30/01/2018 20:37:04,30/01/2018 20:41:23,259
England  UK,200,Crewe,30/01/2018,30/01/2018 18:10:54,30/01/2018 19:09:24,3510,30/01/2018 18:32:49,30/01/2018 18:53:31,30/01/2018 18:58:06,30/01/2018 19:02:25,259,30/01/2018 19:02:32,30/01/2018 19:04:09,97
Wales  UK,201,Bangor,30/01/2018,30/01/2018 18:11:07,30/01/2018 20:26:06,8099,30/01/2018 18:32:47,30/01/2018 19:39:21,30/01/2018 19:54:17,30/01/2018 20:03:31,554,30/01/2018 20:03:50,30/01/2018 20:11:23,453
England  UK,202,Bognor Regis,30/01/2018,0,0,0,0,0,31/01/2018 08:04:39,31/01/2018 08:07:07,148,0,0,0
England  UK,203,Sale,30/01/2018,30/01/2018 18:33:32,30/01/2018 19:46:02,4350,30/01/2018 19:08:59,30/01/2018 19:27:54,30/01/2018 19:32:40,30/01/2018 19:36:25,225,30/01/2018 19:36:46,30/01/2018 19:38:56,130
Wales  UK,204,Neath,30/01/2018,30/01/2018 19:52:41,30/01/2018 22:00:04,7643,30/01/2018 20:13:18,30/01/2018 21:37:34,30/01/2018 21:45:40,30/01/2018 21:50:34,294,30/01/2018 21:51:00,30/01/2018 21:52:49,109
England  UK,209,Altrincham,30/01/2018,30/01/2018 21:31:04,0,0,30/01/2018 22:04:31,0,30/01/2018 22:08:57,30/01/2018 22:13:51,294,0,0,0
England  UK,210,Rotherham,30/01/2018,30/01/2018 17:34:28,30/01/2018 18:50:20,4552,30/01/2018 18:14:24,30/01/2018 18:31:15,30/01/2018 18:36:40,30/01/2018 18:41:33,293,30/01/2018 18:41:49,30/01/2018 18:43:26,97
England  UK,213,Burton0On0Trent,30/01/2018,30/01/2018 18:00:51,30/01/2018 19:31:30,5439,30/01/2018 18:23:08,30/01/2018 18:57:27,30/01/2018 19:05:22,30/01/2018 19:09:06,224,30/01/2018 19:10:01,30/01/2018 19:11:50,109
England  UK,214,Liverpool,30/01/2018,30/01/2018 19:19:55,30/01/2018 20:56:20,5785,30/01/2018 20:04:49,30/01/2018 20:35:23,30/01/2018 20:41:58,30/01/2018 20:46:58,300,30/01/2018 20:47:09,30/01/2018 20:48:51,102
England  UK,215,South Shields,30/01/2018,30/01/2018 19:40:09,0,0,30/01/2018 20:15:48,0,30/01/2018 20:20:34,30/01/2018 20:25:17,283,0,0,0
England  UK,216,Christchurch,30/01/2018,30/01/2018 17:45:23,30/01/2018 18:54:06,4123,30/01/2018 18:19:13,30/01/2018 18:29:19,30/01/2018 18:33:14,30/01/2018 18:37:36,262,30/01/2018 18:38:02,30/01/2018 18:39:39,97
England  UK,217,Worksop,30/01/2018,30/01/2018 18:09:35,30/01/2018 20:07:07,7052,30/01/2018 18:30:11,30/01/2018 19:33:55,30/01/2018 19:44:10,30/01/2018 19:51:25,435,30/01/2018 19:51:42,30/01/2018 19:54:41,179
England  UK,218,Carlisle,30/01/2018,30/01/2018 18:23:07,30/01/2018 19:51:59,5332,30/01/2018 19:08:43,30/01/2018 19:34:05,30/01/2018 19:40:51,30/01/2018 19:44:35,224,30/01/2018 19:45:07,30/01/2018 19:46:51,104
England  UK,219,Loughborough,30/01/2018,30/01/2018 18:10:18,30/01/2018 20:01:13,6655,30/01/2018 18:46:55,30/01/2018 19:07:53,30/01/2018 19:12:28,30/01/2018 19:17:32,304,30/01/2018 19:18:07,30/01/2018 19:19:43,96
England  UK,220,Long Eaton,30/01/2018,0,0,0,0,0,31/01/2018 08:05:07,31/01/2018 08:07:45,158,0,0,0
England  UK,221,Hyde,30/01/2018,30/01/2018 18:58:17,30/01/2018 20:06:35,4098,30/01/2018 19:33:58,30/01/2018 19:49:18,30/01/2018 19:53:13,30/01/2018 19:56:56,223,30/01/2018 19:57:09,30/01/2018 19:58:47,98
England  UK,222,Corby,30/01/2018,30/01/2018 17:40:52,30/01/2018 18:46:32,3940,30/01/2018 18:09:04,30/01/2018 18:29:30,30/01/2018 18:33:46,30/01/2018 18:38:29,283,30/01/2018 18:38:51,30/01/2018 18:40:36,105
England  UK,224,Accrington,30/01/2018,30/01/2018 19:08:12,0,0,30/01/2018 19:43:13,0,30/01/2018 19:47:18,30/01/2018 19:52:11,293,0,0,0
Northern Ireland  UK,225,Lisburn,30/01/2018,30/01/2018 17:58:02,30/01/2018 19:01:27,3805,30/01/2018 18:18:58,30/01/2018 18:33:44,30/01/2018 18:36:00,30/01/2018 18:39:28,208,30/01/2018 18:39:35,30/01/2018 18:40:26,51
Wales  UK,226,Merthyr Tydfil,30/01/2018,30/01/2018 18:12:12,30/01/2018 19:33:47,4895,30/01/2018 18:34:17,30/01/2018 18:57:26,30/01/2018 19:02:01,30/01/2018 19:06:55,294,30/01/2018 19:07:07,30/01/2018 19:08:48,101
England  UK,227,Bracknell,30/01/2018,30/01/2018 18:41:38,30/01/2018 22:13:46,12728,30/01/2018 19:03:16,30/01/2018 20:11:13,30/01/2018 20:22:48,30/01/2018 20:29:48,420,30/01/2018 20:30:10,30/01/2018 20:35:40,330
England  UK,228,Keighley,30/01/2018,0,0,0,0,0,31/01/2018 08:05:35,31/01/2018 08:08:18,163,0,0,0
England  UK,230,Trowbridge,30/01/2018,30/01/2018 18:26:49,30/01/2018 20:12:53,6364,30/01/2018 19:00:47,30/01/2018 19:28:28,30/01/2018 19:33:44,30/01/2018 19:38:27,283,30/01/2018 19:38:48,30/01/2018 19:40:20,92
Wales  UK,231,Cardiff,30/01/2018,30/01/2018 19:34:38,30/01/2018 22:29:09,10471,30/01/2018 19:58:09,30/01/2018 20:53:59,30/01/2018 21:06:44,30/01/2018 21:12:31,347,30/01/2018 21:13:54,30/01/2018 21:15:58,124
England  UK,232,Kings Lynn,30/01/2018,30/01/2018 18:05:43,30/01/2018 19:30:48,5105,30/01/2018 18:37:53,30/01/2018 18:58:45,30/01/2018 19:03:10,30/01/2018 19:06:09,179,30/01/2018 19:06:33,30/01/2018 19:07:20,47
Scotland  UK,234,Hamilton,30/01/2018,30/01/2018 18:11:47,30/01/2018 20:36:47,8700,30/01/2018 18:47:21,30/01/2018 19:12:47,30/01/2018 19:17:03,30/01/2018 19:21:38,275,30/01/2018 19:21:56,30/01/2018 19:23:35,99
England  UK,235,Oldham,30/01/2018,30/01/2018 18:52:36,30/01/2018 20:45:05,6749,30/01/2018 19:32:49,30/01/2018 20:08:06,30/01/2018 20:17:21,30/01/2018 20:21:56,275,30/01/2018 20:22:53,30/01/2018 20:24:37,104
England  UK,236,Runcorn,30/01/2018,30/01/2018 18:11:49,30/01/2018 19:38:13,5184,30/01/2018 18:49:09,30/01/2018 19:14:10,30/01/2018 19:20:46,30/01/2018 19:26:09,323,30/01/2018 19:27:52,30/01/2018 19:29:58,126
England  UK,237,Doncaster,30/01/2018,30/01/2018 17:59:18,30/01/2018 19:30:19,5461,30/01/2018 18:21:27,30/01/2018 19:01:59,30/01/2018 19:15:54,30/01/2018 19:21:04,310,30/01/2018 19:22:23,30/01/2018 19:24:12,109
England  UK,238,Abingdon,30/01/2018,30/01/2018 17:57:18,30/01/2018 21:03:54,11196,30/01/2018 18:17:56,30/01/2018 19:15:52,30/01/2018 19:24:38,30/01/2018 19:31:03,385,30/01/2018 19:31:43,30/01/2018 19:34:17,154
England  UK,240,Chorley,30/01/2018,30/01/2018 19:14:17,30/01/2018 21:07:53,6816,30/01/2018 19:52:26,30/01/2018 20:21:45,30/01/2018 20:27:31,30/01/2018 20:33:04,333,30/01/2018 20:33:42,30/01/2018 20:35:37,115
England  UK,241,Margate,30/01/2018,30/01/2018 18:10:53,30/01/2018 19:58:35,6462,30/01/2018 18:31:30,30/01/2018 19:24:17,30/01/2018 19:35:43,30/01/2018 19:44:33,530,0,0,0
England  UK,242,Hanley,30/01/2018,30/01/2018 19:37:16,30/01/2018 20:48:18,4262,30/01/2018 20:10:22,30/01/2018 20:28:56,30/01/2018 20:34:11,30/01/2018 20:39:06,295,30/01/2018 20:39:30,30/01/2018 20:41:07,97
England  UK,243,Hinckley,30/01/2018,30/01/2018 19:22:43,30/01/2018 21:12:25,6582,30/01/2018 19:44:50,30/01/2018 20:06:52,30/01/2018 20:12:07,30/01/2018 20:16:56,289,30/01/2018 20:17:14,30/01/2018 20:18:54,100
England  UK,245,Walsall,30/01/2018,30/01/2018 18:18:16,30/01/2018 20:51:31,9195,30/01/2018 19:06:40,30/01/2018 19:35:06,30/01/2018 19:41:21,30/01/2018 19:45:50,269,30/01/2018 19:46:26,30/01/2018 19:48:03,97
England  UK,246,Lewisham,30/01/2018,30/01/2018 18:02:03,30/01/2018 19:53:40,6697,30/01/2018 18:34:46,30/01/2018 19:07:37,30/01/2018 19:12:42,30/01/2018 19:17:51,309,30/01/2018 19:18:21,30/01/2018 19:20:08,107
England  UK,247,Gravesend,30/01/2018,30/01/2018 18:15:06,30/01/2018 19:43:23,5297,30/01/2018 19:01:14,30/01/2018 19:24:36,30/01/2018 19:30:31,30/01/2018 19:35:35,304,30/01/2018 19:36:25,30/01/2018 19:38:01,96
England  UK,248,Telford,30/01/2018,30/01/2018 19:24:27,0,0,30/01/2018 20:08:17,0,30/01/2018 20:13:32,30/01/2018 20:18:26,294,0,0,0
England  UK,249,Stroud,30/01/2018,30/01/2018 17:29:43,30/01/2018 18:58:47,5344,30/01/2018 17:50:29,30/01/2018 18:28:49,30/01/2018 18:35:54,30/01/2018 18:42:54,420,30/01/2018 18:44:38,30/01/2018 18:47:30,172
England  UK,250,Basildon,30/01/2018,30/01/2018 18:16:10,30/01/2018 20:13:11,7021,30/01/2018 18:49:28,30/01/2018 19:10:59,30/01/2018 19:15:55,30/01/2018 19:20:43,288,30/01/2018 19:20:50,30/01/2018 19:22:20,90
England  UK,251,Barnsley,30/01/2018,30/01/2018 18:00:23,30/01/2018 20:25:04,8681,30/01/2018 18:47:08,30/01/2018 20:04:08,30/01/2018 20:11:24,30/01/2018 20:16:23,299,30/01/2018 20:17:20,30/01/2018 20:19:11,111
England  UK,252,Banbury,30/01/2018,30/01/2018 18:23:48,30/01/2018 19:53:55,5407,30/01/2018 18:45:49,30/01/2018 19:11:23,30/01/2018 19:17:29,30/01/2018 19:22:27,298,30/01/2018 19:22:38,30/01/2018 19:24:22,104
England  UK,253,Retford,30/01/2018,30/01/2018 18:01:47,30/01/2018 19:44:22,6155,30/01/2018 18:22:47,30/01/2018 19:12:47,30/01/2018 19:21:43,30/01/2018 19:28:12,389,30/01/2018 19:28:33,30/01/2018 19:31:04,151
England  UK,254,Solihull,30/01/2018,30/01/2018 18:31:36,30/01/2018 23:21:48,17412,30/01/2018 18:53:13,30/01/2018 20:14:06,30/01/2018 20:25:21,30/01/2018 20:29:06,225,30/01/2018 20:30:15,30/01/2018 20:31:49,94
England  UK,255,Kidderminster,30/01/2018,30/01/2018 18:09:30,30/01/2018 22:35:20,15950,30/01/2018 18:33:38,30/01/2018 19:54:03,30/01/2018 20:08:49,30/01/2018 20:18:14,565,30/01/2018 20:20:01,30/01/2018 20:27:59,478
England  UK,256,Falmouth,30/01/2018,30/01/2018 17:42:35,30/01/2018 19:13:54,5479,30/01/2018 18:18:33,30/01/2018 18:36:24,30/01/2018 18:40:19,30/01/2018 18:44:59,280,30/01/2018 18:45:16,30/01/2018 18:46:47,91
England  UK,257,Hartlepool,30/01/2018,30/01/2018 17:38:55,30/01/2018 18:57:00,4685,30/01/2018 18:14:40,30/01/2018 18:36:03,30/01/2018 18:41:59,30/01/2018 18:46:52,293,30/01/2018 18:47:23,30/01/2018 18:49:08,105
England  UK,258,Kendal,30/01/2018,30/01/2018 18:42:50,0,0,30/01/2018 19:18:41,0,30/01/2018 19:23:06,30/01/2018 19:28:35,329,0,0,0
England  UK,259,Great Yarmouth,30/01/2018,0,0,0,0,0,0,0,0,0,0,0
England  UK,260,Horsham,30/01/2018,30/01/2018 18:20:07,30/01/2018 20:45:20,8713,30/01/2018 19:05:22,30/01/2018 19:38:46,30/01/2018 19:44:21,30/01/2018 19:47:25,184,30/01/2018 19:48:51,30/01/2018 19:49:52,61
Scotland  UK,261,Stirling,30/01/2018,30/01/2018 17:38:34,30/01/2018 19:01:35,4981,30/01/2018 18:00:52,30/01/2018 18:26:37,30/01/2018 18:32:12,30/01/2018 18:37:16,304,30/01/2018 18:38:06,30/01/2018 18:40:06,120
England  UK,263,Lancaster,30/01/2018,30/01/2018 18:53:56,30/01/2018 20:53:47,7191,30/01/2018 19:36:45,30/01/2018 20:00:33,30/01/2018 20:05:28,30/01/2018 20:10:12,284,30/01/2018 20:10:26,30/01/2018 20:12:02,96
England  UK,264,Bournemouth,30/01/2018,30/01/2018 18:10:18,30/01/2018 19:24:14,4436,30/01/2018 18:41:24,30/01/2018 19:07:45,30/01/2018 19:12:20,30/01/2018 19:16:55,275,30/01/2018 19:17:10,30/01/2018 19:18:43,93
Scotland  UK,265,East Kilbride,30/01/2018,30/01/2018 18:23:25,30/01/2018 20:06:16,6171,30/01/2018 18:45:24,30/01/2018 19:04:13,30/01/2018 19:08:39,0,0,30/01/2018 19:14:34,30/01/2018 19:16:12,98
England  UK,266,Burnley,30/01/2018,30/01/2018 19:12:53,30/01/2018 20:03:26,3033,30/01/2018 19:33:59,30/01/2018 19:48:19,30/01/2018 19:53:14,30/01/2018 19:57:17,243,30/01/2018 19:57:59,30/01/2018 19:59:03,64
Wales  UK,267,Caerphilly,30/01/2018,30/01/2018 18:12:50,30/01/2018 19:43:30,5440,30/01/2018 19:03:25,30/01/2018 19:20:32,30/01/2018 19:25:18,30/01/2018 19:29:01,223,30/01/2018 19:29:45,30/01/2018 19:31:24,99
England  UK,268,Grantham,30/01/2018,30/01/2018 19:15:59,30/01/2018 20:50:30,5671,30/01/2018 19:36:57,30/01/2018 20:05:34,30/01/2018 20:11:29,30/01/2018 20:15:59,270,30/01/2018 20:16:18,30/01/2018 20:17:50,92
England  UK,269,Wimbledon,30/01/2018,30/01/2018 18:22:45,30/01/2018 19:57:42,5697,30/01/2018 18:54:24,30/01/2018 19:14:49,30/01/2018 19:18:54,30/01/2018 19:23:43,289,30/01/2018 19:24:09,30/01/2018 19:25:52,103
England  UK,270,Walthamstow,30/01/2018,30/01/2018 20:01:37,30/01/2018 21:36:23,5686,30/01/2018 20:40:35,30/01/2018 21:03:35,30/01/2018 21:08:00,30/01/2018 21:11:45,225,30/01/2018 21:12:17,30/01/2018 21:13:56,99
England  UK,271,Ilford,30/01/2018,30/01/2018 18:23:46,30/01/2018 20:16:12,6746,30/01/2018 19:02:54,30/01/2018 19:34:42,30/01/2018 19:40:17,30/01/2018 19:44:10,233,30/01/2018 19:44:58,30/01/2018 19:46:31,93
England  UK,272,Eltham,30/01/2018,30/01/2018 19:04:07,30/01/2018 20:17:15,4388,30/01/2018 19:48:11,30/01/2018 20:02:31,30/01/2018 20:06:57,30/01/2018 20:10:36,219,30/01/2018 20:10:51,30/01/2018 20:12:20,89
England  UK,273,Streatham,30/01/2018,30/01/2018 19:57:31,31/01/2018 00:29:03,16292,30/01/2018 20:19:37,30/01/2018 22:06:23,30/01/2018 22:23:59,30/01/2018 22:29:34,335,30/01/2018 22:30:32,30/01/2018 22:32:58,146
England  UK,274,Barrow0In0Furness,30/01/2018,30/01/2018 17:51:34,30/01/2018 19:18:53,5239,30/01/2018 18:21:56,30/01/2018 18:42:30,30/01/2018 18:47:05,30/01/2018 18:52:15,310,30/01/2018 18:52:32,30/01/2018 18:54:10,98
Wales  UK,275,Monmouth,30/01/2018,30/01/2018 19:04:18,30/01/2018 21:21:42,8244,30/01/2018 19:25:13,30/01/2018 20:08:55,30/01/2018 20:16:21,30/01/2018 20:24:25,484,30/01/2018 20:24:45,30/01/2018 20:28:25,220
Northern Ireland  UK,276,Connswater,30/01/2018,30/01/2018 21:10:35,30/01/2018 23:09:12,7117,30/01/2018 21:42:27,30/01/2018 22:22:00,30/01/2018 22:26:05,30/01/2018 22:30:55,290,30/01/2018 22:31:43,30/01/2018 22:33:40,117
England  UK,277,Newark,30/01/2018,30/01/2018 18:50:00,30/01/2018 20:12:21,4941,30/01/2018 19:23:46,30/01/2018 19:41:14,30/01/2018 19:44:40,30/01/2018 19:49:28,288,30/01/2018 19:49:34,30/01/2018 19:51:10,96
England  UK,278,Norwich,30/01/2018,30/01/2018 19:00:19,30/01/2018 22:39:25,13146,30/01/2018 19:23:42,30/01/2018 20:28:21,30/01/2018 20:47:07,30/01/2018 20:52:26,319,30/01/2018 20:55:51,30/01/2018 20:57:31,100
England  UK,279,Harlow,30/01/2018,30/01/2018 18:28:04,30/01/2018 20:05:05,5821,30/01/2018 19:11:23,30/01/2018 19:30:04,30/01/2018 19:35:00,30/01/2018 19:39:48,288,30/01/2018 19:40:03,30/01/2018 19:41:43,100
England  UK,280,Wood Green,30/01/2018,30/01/2018 18:45:51,30/01/2018 20:29:24,6213,30/01/2018 19:07:48,30/01/2018 19:40:07,30/01/2018 19:46:23,30/01/2018 19:51:21,298,30/01/2018 19:52:09,30/01/2018 19:53:49,100
England  UK,281,St Albans,30/01/2018,30/01/2018 17:53:19,30/01/2018 19:32:48,5969,30/01/2018 18:15:37,30/01/2018 18:34:27,30/01/2018 18:40:42,30/01/2018 18:44:26,224,30/01/2018 18:45:04,30/01/2018 18:46:53,109
