Country,Store,Name,Date,EOD Start,EOD Finish,EOD Duration(s), Backup Start, Backup End, Replication Window, Replication Start, Replication End, Replication Duration(s), Deployment Start, Deployment End, Dep Duration, ST File Size, PL File Size
England  UK,0086,Frome,05/12/2018,05/12/2018 18:02:00,05/12/2018 19:06:13,3853,05/12/2018 18:34:14,05/12/2018 18:48:54,,05/12/2018 18:52:20,05/12/2018 18:56:38,258,-,-,,,
England  UK,0087,Gloucester,05/12/2018,05/12/2018 18:09:13,05/12/2018 20:44:32,9319,05/12/2018 18:55:23,05/12/2018 19:38:21,,05/12/2018 19:47:46,05/12/2018 19:51:35,229,-,-,,,
Channel Islands,0088,Guernsey,05/12/2018,05/12/2018 19:47:13,05/12/2018 20:39:02,3109,05/12/2018 20:08:11,05/12/2018 20:25:14,,05/12/2018 20:28:49,05/12/2018 20:32:29,220,-,-,,,
England  UK,0091,Weymouth,05/12/2018,05/12/2018 17:56:23,-,-,05/12/2018 18:18:17,05/12/2018 18:43:05,,06/12/2018 08:01:33,-,-,-,-,,,
England  UK,0093,Bristol City Centre,05/12/2018,05/12/2018 18:46:45,05/12/2018 21:18:38,9113,05/12/2018 19:14:14,05/12/2018 20:07:42,,05/12/2018 20:15:47,05/12/2018 20:20:36,289,-,-,,,
England  UK,0095,Wigan,05/12/2018,06/12/2018 00:47:00,06/12/2018 02:52:25,7525,06/12/2018 00:52:21,06/12/2018 01:39:11,,06/12/2018 01:52:07,06/12/2018 01:57:28,321,-,-,,,
Scotland  UK,0096,Aberdeen,05/12/2018,05/12/2018 18:00:07,-,-,05/12/2018 18:23:00,-,,05/12/2018 18:28:15,05/12/2018 18:32:39,264,-,-,,,
Scotland  UK,0099,Cumbernauld,05/12/2018,05/12/2018 17:48:22,05/12/2018 18:53:43,3921,05/12/2018 18:23:13,05/12/2018 18:39:48,,05/12/2018 18:43:34,05/12/2018 18:47:57,263,-,-,,,
Scotland  UK,0100,Edinburgh,05/12/2018,05/12/2018 20:13:29,05/12/2018 22:30:17,8208,05/12/2018 20:41:51,05/12/2018 21:09:39,,05/12/2018 21:14:54,05/12/2018 21:19:53,299,-,-,,,
Scotland  UK,0102,Glasgow,05/12/2018,05/12/2018 19:53:30,06/12/2018 02:13:20,22790,05/12/2018 20:16:10,05/12/2018 22:39:38,,05/12/2018 22:59:04,05/12/2018 23:03:59,295,-,-,,,
England  UK,0103,Wallasey,05/12/2018,05/12/2018 17:52:02,05/12/2018 19:16:32,5070,05/12/2018 18:26:00,05/12/2018 18:46:43,,05/12/2018 18:50:38,05/12/2018 18:54:57,259,-,-,,,
England  UK,0104,Halifax,05/12/2018,05/12/2018 17:52:05,05/12/2018 20:11:31,8366,05/12/2018 18:12:53,05/12/2018 19:33:24,,05/12/2018 19:43:39,05/12/2018 19:48:23,284,-,-,,,
England  UK,0106,Leeds,05/12/2018,05/12/2018 20:09:25,-,-,05/12/2018 20:53:14,-,,05/12/2018 21:02:50,05/12/2018 21:08:12,322,-,-,,,
Scotland  UK,0108,Livingston,05/12/2018,05/12/2018 17:46:41,05/12/2018 19:19:30,5569,05/12/2018 18:08:41,05/12/2018 18:36:44,,05/12/2018 18:41:19,05/12/2018 18:45:38,259,-,-,,,
Scotland  UK,0110,Perth,05/12/2018,05/12/2018 18:12:50,05/12/2018 19:55:20,6150,05/12/2018 18:44:38,05/12/2018 19:05:58,,05/12/2018 19:09:53,05/12/2018 19:14:37,284,-,-,,,
England  UK,0111,Preston,05/12/2018,05/12/2018 18:36:41,05/12/2018 21:38:29,10908,05/12/2018 19:28:28,05/12/2018 20:14:46,,05/12/2018 20:26:41,05/12/2018 20:30:25,224,-,-,,,
England  UK,0113,Bradford Idle,05/12/2018,05/12/2018 18:19:00,05/12/2018 19:38:49,4789,05/12/2018 18:40:57,05/12/2018 19:12:51,,05/12/2018 19:18:26,05/12/2018 19:23:00,274,-,-,,,
England  UK,0114,Dewsbury,05/12/2018,05/12/2018 18:20:59,05/12/2018 19:46:32,5133,05/12/2018 18:58:56,05/12/2018 19:26:31,,05/12/2018 19:32:56,05/12/2018 19:37:36,280,-,-,,,
England  UK,0116,Hull,05/12/2018,05/12/2018 17:53:10,05/12/2018 21:30:24,13034,05/12/2018 18:33:22,05/12/2018 19:10:15,,05/12/2018 19:18:00,05/12/2018 19:22:59,299,-,-,,,
England  UK,0117,Middlesbrough,05/12/2018,05/12/2018 18:25:02,05/12/2018 20:19:19,6857,05/12/2018 19:15:53,05/12/2018 19:49:48,,05/12/2018 19:59:03,05/12/2018 20:04:04,301,-,-,,,
England  UK,0118,Northwich,05/12/2018,05/12/2018 17:37:04,-,-,05/12/2018 18:21:24,-,,05/12/2018 18:24:50,05/12/2018 18:29:03,253,-,-,,,
England  UK,0119,Sheffield,05/12/2018,05/12/2018 19:38:45,05/12/2018 21:34:10,6925,05/12/2018 20:27:33,05/12/2018 20:59:28,,05/12/2018 21:10:23,05/12/2018 21:15:08,285,-,-,,,
England  UK,0120,Grimsby,05/12/2018,-,-,-,-,-,,06/12/2018 08:02:28,06/12/2018 08:05:12,164,-,-,,,
England  UK,0121,York,05/12/2018,05/12/2018 17:47:26,05/12/2018 20:15:49,8903,05/12/2018 18:27:20,05/12/2018 19:10:20,,05/12/2018 19:17:55,05/12/2018 19:22:54,299,-,-,,,
England  UK,0122,Wakefield,05/12/2018,05/12/2018 18:46:29,05/12/2018 20:27:56,6087,05/12/2018 19:30:14,05/12/2018 20:02:55,,05/12/2018 20:14:01,05/12/2018 20:19:04,303,-,-,,,
England  UK,0123,Widnes,05/12/2018,05/12/2018 18:47:36,05/12/2018 20:59:21,7905,05/12/2018 19:46:15,05/12/2018 20:34:23,,05/12/2018 20:41:39,05/12/2018 20:48:38,419,-,-,,,
England  UK,0125,Stockton,05/12/2018,05/12/2018 18:24:53,05/12/2018 19:49:11,5058,05/12/2018 18:49:43,05/12/2018 19:28:01,,05/12/2018 19:35:06,05/12/2018 19:40:01,295,-,-,,,
England  UK,0126,Stafford,05/12/2018,05/12/2018 17:58:12,05/12/2018 19:51:00,6768,05/12/2018 18:18:37,05/12/2018 19:21:00,,05/12/2018 19:30:05,05/12/2018 19:34:29,264,-,-,,,
England  UK,0127,Redditch,05/12/2018,05/12/2018 18:28:03,-,-,05/12/2018 18:49:58,-,,05/12/2018 19:01:04,05/12/2018 19:05:53,289,-,-,,,
England  UK,0129,Luton,05/12/2018,05/12/2018 18:26:15,05/12/2018 20:36:09,7794,05/12/2018 18:48:15,05/12/2018 19:26:04,,05/12/2018 19:32:09,05/12/2018 19:36:53,284,-,-,,,
England  UK,0131,Macclesfield,05/12/2018,05/12/2018 17:39:51,05/12/2018 19:19:20,5969,05/12/2018 18:00:48,05/12/2018 18:27:36,,05/12/2018 18:31:51,05/12/2018 18:36:25,274,-,-,,,
England  UK,0132,Norris Green,05/12/2018,-,-,-,-,-,,06/12/2018 08:02:56,06/12/2018 08:05:25,149,-,-,,,
