Country,Store,Name,Date,EOD_Start,EOD_Finish,EOD_Duration,Backup_Start,Backup_end,Replication_Start,Replication_End,Replication_Duration,Deployment_Start,Deployment_End,Dep_Duration
England  UK,288,Erdington,27/02/2018,27/02/2018 17:46:08,27/02/2018 18:31:28,2720,27/02/2018 18:07:00,27/02/2018 18:18:16,27/02/2018 18:20:02,27/02/2018 18:22:30,148,27/02/2018 18:22:54,27/02/2018 18:28:33,339
England  UK,289,Plymstock,27/02/2018,27/02/2018 18:28:29,NULL,0,27/02/2018 18:49:15,NULL,27/02/2018 18:57:11,27/02/2018 19:03:45,394,NULL,NULL,0
England  UK,290,Hounslow,27/02/2018,27/02/2018 18:48:25,27/02/2018 20:10:14,4909,27/02/2018 19:17:50,27/02/2018 19:41:35,27/02/2018 19:47:01,27/02/2018 19:51:56,295,27/02/2018 19:52:51,27/02/2018 19:56:07,196
England  UK,291,Ellesmere Port,27/02/2018,27/02/2018 18:04:16,27/02/2018 19:42:57,5921,27/02/2018 18:25:27,27/02/2018 18:46:18,27/02/2018 18:51:04,27/02/2018 18:55:59,295,27/02/2018 18:56:25,27/02/2018 18:59:44,199
England  UK,292,Bromley,27/02/2018,27/02/2018 18:16:15,27/02/2018 20:08:08,6713,27/02/2018 18:55:23,27/02/2018 19:20:28,27/02/2018 19:26:43,27/02/2018 19:31:41,298,27/02/2018 19:31:52,27/02/2018 19:35:04,192
England  UK,294,Crossgates,27/02/2018,27/02/2018 17:56:08,27/02/2018 19:34:13,5885,27/02/2018 18:44:42,27/02/2018 19:09:25,27/02/2018 19:15:10,27/02/2018 19:20:03,293,27/02/2018 19:20:41,27/02/2018 19:23:54,193
England  UK,295,West Ealing,27/02/2018,27/02/2018 18:06:13,27/02/2018 19:08:26,3733,27/02/2018 18:27:09,27/02/2018 18:36:41,27/02/2018 18:38:46,27/02/2018 18:42:04,198,27/02/2018 18:42:17,27/02/2018 18:44:17,120
England  UK,296,Chichester,27/02/2018,27/02/2018 18:55:38,27/02/2018 20:04:40,4142,27/02/2018 19:17:36,27/02/2018 19:33:30,27/02/2018 19:38:15,27/02/2018 19:42:38,263,27/02/2018 19:43:05,27/02/2018 19:46:42,217
England  UK,297,Sutton,27/02/2018,27/02/2018 18:53:50,27/02/2018 20:26:50,5580,27/02/2018 19:31:23,27/02/2018 19:50:15,27/02/2018 19:56:11,27/02/2018 20:01:04,293,27/02/2018 20:02:30,27/02/2018 20:05:46,196
Northern Ireland  UK,298,Ballymena,27/02/2018,27/02/2018 17:53:02,27/02/2018 19:30:56,5874,27/02/2018 18:32:51,27/02/2018 18:56:31,27/02/2018 19:03:16,27/02/2018 19:09:55,399,27/02/2018 19:10:32,27/02/2018 19:15:47,315
England  UK,299,Harrow,27/02/2018,27/02/2018 20:13:50,27/02/2018 21:38:32,5082,27/02/2018 20:45:49,27/02/2018 21:10:42,27/02/2018 21:18:37,27/02/2018 21:24:27,350,27/02/2018 21:24:36,27/02/2018 21:28:48,252
England  UK,300,Skelmersdale,27/02/2018,27/02/2018 19:52:23,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,0
England  UK,303,Brentwood,27/02/2018,27/02/2018 17:49:20,27/02/2018 19:14:15,5095,27/02/2018 18:10:18,27/02/2018 18:25:32,27/02/2018 18:28:47,27/02/2018 18:33:22,275,27/02/2018 18:33:39,27/02/2018 18:36:48,189
England  UK,304,East Ham,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:06:37,28/02/2018 08:09:31,174,NULL,NULL,0
England  UK,305,Dartford,27/02/2018,27/02/2018 15:50:02,27/02/2018 19:04:32,11670,27/02/2018 16:10:46,27/02/2018 17:18:48,27/02/2018 17:30:34,27/02/2018 17:40:54,620,27/02/2018 17:41:03,27/02/2018 17:50:20,557
England  UK,306,Wembley,27/02/2018,27/02/2018 18:55:31,NULL,0,27/02/2018 19:34:33,NULL,27/02/2018 19:38:18,27/02/2018 19:43:07,289,NULL,NULL,0
England  UK,308,Workington,27/02/2018,27/02/2018 17:51:10,27/02/2018 18:40:28,2958,27/02/2018 18:12:06,27/02/2018 18:23:42,27/02/2018 18:27:28,27/02/2018 18:31:56,268,27/02/2018 18:32:10,27/02/2018 18:35:10,180
England  UK,309,Witney,27/02/2018,27/02/2018 18:14:26,27/02/2018 19:33:55,4769,27/02/2018 18:35:25,27/02/2018 18:55:06,27/02/2018 18:58:21,27/02/2018 19:01:05,164,27/02/2018 19:01:39,27/02/2018 19:02:49,70
England  UK,310,Watford,27/02/2018,27/02/2018 18:50:56,27/02/2018 20:14:01,4985,27/02/2018 19:32:58,27/02/2018 19:53:06,27/02/2018 19:59:02,27/02/2018 20:04:06,304,27/02/2018 20:05:02,27/02/2018 20:08:07,185
England  UK,311,Bridlington,27/02/2018,27/02/2018 18:31:26,27/02/2018 19:29:46,3500,27/02/2018 18:54:41,27/02/2018 19:09:50,27/02/2018 19:14:26,27/02/2018 19:19:10,284,27/02/2018 19:19:45,27/02/2018 19:23:04,199
England  UK,312,Coalville,27/02/2018,27/02/2018 17:41:08,27/02/2018 19:08:29,5241,27/02/2018 18:02:14,27/02/2018 18:24:16,27/02/2018 18:28:11,27/02/2018 18:32:56,285,27/02/2018 18:33:08,27/02/2018 18:36:16,188
Scotland  UK,313,Coatbridge,27/02/2018,27/02/2018 17:50:13,27/02/2018 19:28:09,5876,27/02/2018 18:24:51,27/02/2018 18:42:23,27/02/2018 18:45:59,27/02/2018 18:50:32,273,27/02/2018 18:50:49,27/02/2018 18:54:23,214
England  UK,314,Barnet,27/02/2018,27/02/2018 18:29:06,NULL,0,27/02/2018 18:49:59,NULL,27/02/2018 19:01:08,27/02/2018 19:03:02,114,NULL,NULL,0
England  UK,315,Bexleyheath,27/02/2018,27/02/2018 22:23:51,28/02/2018 00:14:43,6652,27/02/2018 22:29:04,27/02/2018 23:02:41,27/02/2018 23:09:36,27/02/2018 23:14:46,310,27/02/2018 23:15:23,27/02/2018 23:18:48,205
England  UK,316,Newcastle-Under-Lyme,27/02/2018,27/02/2018 19:16:44,27/02/2018 20:35:51,4747,27/02/2018 19:38:50,27/02/2018 20:03:12,27/02/2018 20:09:08,27/02/2018 20:14:11,303,27/02/2018 20:14:49,27/02/2018 20:18:00,191
England  UK,317,Dover,27/02/2018,27/02/2018 17:39:28,NULL,0,27/02/2018 18:09:28,NULL,27/02/2018 18:11:33,27/02/2018 18:15:02,209,NULL,NULL,0
England  UK,318,Crawley,27/02/2018,27/02/2018 18:26:28,27/02/2018 20:16:54,6626,27/02/2018 18:53:09,27/02/2018 19:20:15,27/02/2018 19:25:51,27/02/2018 19:30:45,294,27/02/2018 19:32:19,27/02/2018 19:35:44,205
England  UK,319,Putney,27/02/2018,27/02/2018 20:13:45,NULL,0,27/02/2018 20:34:42,NULL,27/02/2018 20:49:29,27/02/2018 20:56:04,395,NULL,NULL,0
Northern Ireland  UK,320,Derry City,27/02/2018,27/02/2018 18:09:15,27/02/2018 20:02:34,6799,27/02/2018 18:44:14,27/02/2018 19:05:20,27/02/2018 19:10:25,27/02/2018 19:15:25,300,27/02/2018 19:15:46,27/02/2018 19:18:49,183
England  UK,321,Blyth,27/02/2018,27/02/2018 18:03:34,27/02/2018 22:56:05,17551,27/02/2018 18:25:23,27/02/2018 19:37:28,27/02/2018 19:52:16,27/02/2018 19:56:50,274,27/02/2018 19:57:08,27/02/2018 20:00:31,203
Scotland  UK,322,Clydebank,27/02/2018,27/02/2018 18:24:44,27/02/2018 19:50:31,5147,27/02/2018 18:52:48,27/02/2018 19:12:06,27/02/2018 19:17:01,27/02/2018 19:20:45,224,27/02/2018 19:20:58,27/02/2018 19:24:52,234
England  UK,323,Kingston-Upon-Thames,27/02/2018,27/02/2018 20:12:28,27/02/2018 22:13:29,7261,27/02/2018 20:49:12,27/02/2018 21:12:55,27/02/2018 21:18:31,27/02/2018 21:22:05,214,27/02/2018 21:22:44,27/02/2018 21:25:53,189
England  UK,324,Tunbridge Wells,27/02/2018,27/02/2018 16:20:16,27/02/2018 18:20:08,7192,27/02/2018 16:59:57,27/02/2018 17:26:26,27/02/2018 17:31:21,27/02/2018 17:34:50,209,27/02/2018 17:35:51,27/02/2018 17:39:11,200
England  UK,325,Melton Mowbray,27/02/2018,27/02/2018 17:44:41,NULL,0,27/02/2018 18:16:19,NULL,27/02/2018 18:19:24,27/02/2018 18:24:21,297,NULL,NULL,0
England  UK,326,Woking,27/02/2018,27/02/2018 20:21:08,27/02/2018 21:32:47,4299,27/02/2018 20:57:28,27/02/2018 21:13:34,27/02/2018 21:18:19,27/02/2018 21:23:59,340,27/02/2018 21:24:16,27/02/2018 21:27:28,192
England  UK,327,Middleton,27/02/2018,27/02/2018 17:38:42,27/02/2018 19:01:08,4946,27/02/2018 18:09:51,27/02/2018 18:27:18,27/02/2018 18:31:44,27/02/2018 18:36:43,299,27/02/2018 18:36:52,27/02/2018 18:39:57,185
England  UK,328,Lichfield,27/02/2018,27/02/2018 17:48:09,27/02/2018 19:43:24,6915,27/02/2018 18:25:00,27/02/2018 18:52:51,27/02/2018 18:57:17,27/02/2018 19:01:57,280,27/02/2018 19:02:13,27/02/2018 19:05:29,196
England  UK,329,Woolwich,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:07:05,28/02/2018 08:09:39,154,NULL,NULL,0
England  UK,330,Lowestoft,27/02/2018,27/02/2018 18:08:35,27/02/2018 19:28:22,4787,27/02/2018 18:30:54,27/02/2018 18:48:17,27/02/2018 18:52:52,27/02/2018 18:57:36,284,27/02/2018 18:58:06,27/02/2018 19:01:10,184
England  UK,331,Tooting,27/02/2018,27/02/2018 18:40:30,27/02/2018 19:51:23,4253,27/02/2018 19:01:28,27/02/2018 19:20:54,27/02/2018 19:24:09,27/02/2018 19:28:43,274,27/02/2018 19:29:02,27/02/2018 19:32:19,197
Scotland  UK,334,Kilmarnock,27/02/2018,27/02/2018 17:38:36,27/02/2018 18:29:10,3034,27/02/2018 18:00:30,27/02/2018 18:13:09,27/02/2018 18:15:54,27/02/2018 18:19:53,239,27/02/2018 18:20:04,27/02/2018 18:23:14,190
Northern Ireland  UK,335,Newry,27/02/2018,27/02/2018 18:01:04,27/02/2018 19:20:58,4794,27/02/2018 18:35:59,27/02/2018 18:57:54,27/02/2018 19:03:40,27/02/2018 19:07:24,224,27/02/2018 19:07:41,27/02/2018 19:11:00,199
England  UK,337,Rochdale,27/02/2018,27/02/2018 18:33:59,27/02/2018 19:55:14,4875,27/02/2018 18:56:06,27/02/2018 19:19:16,27/02/2018 19:24:41,27/02/2018 19:30:12,331,27/02/2018 19:30:32,27/02/2018 19:33:43,191
Scotland  UK,339,Elgin,27/02/2018,27/02/2018 17:56:01,27/02/2018 19:58:22,7341,27/02/2018 18:17:59,27/02/2018 18:48:49,27/02/2018 18:53:54,27/02/2018 18:58:38,284,27/02/2018 18:59:10,27/02/2018 19:03:20,250
England  UK,340,Hexham,27/02/2018,27/02/2018 17:39:58,27/02/2018 22:17:01,16623,27/02/2018 18:01:39,27/02/2018 21:35:07,27/02/2018 21:41:32,27/02/2018 21:47:48,376,27/02/2018 21:48:15,27/02/2018 21:54:59,404
England  UK,341,Pontefract,27/02/2018,27/02/2018 18:00:34,27/02/2018 19:40:19,5985,27/02/2018 18:21:11,27/02/2018 19:06:39,27/02/2018 19:15:54,27/02/2018 19:22:04,370,27/02/2018 19:22:26,27/02/2018 19:29:11,405
England  UK,342,Buxton,27/02/2018,27/02/2018 18:11:05,27/02/2018 19:53:12,6127,27/02/2018 18:43:51,27/02/2018 19:02:12,27/02/2018 19:06:27,27/02/2018 19:10:03,216,27/02/2018 19:10:20,27/02/2018 19:13:22,182
England  UK,343,Wokingham,27/02/2018,27/02/2018 18:17:22,27/02/2018 20:16:24,7142,27/02/2018 18:53:46,27/02/2018 19:15:03,27/02/2018 19:18:49,27/02/2018 19:23:23,274,27/02/2018 19:23:51,27/02/2018 19:27:13,202
Scotland  UK,344,Dumfries,27/02/2018,27/02/2018 17:36:53,27/02/2018 19:43:03,7570,27/02/2018 18:10:53,27/02/2018 18:37:58,27/02/2018 18:43:13,27/02/2018 18:46:57,224,27/02/2018 18:47:11,27/02/2018 18:50:58,227
England  UK,345,Sutton-In-Ashfield,27/02/2018,27/02/2018 18:17:10,27/02/2018 21:33:55,11805,27/02/2018 19:11:35,27/02/2018 19:45:12,27/02/2018 19:51:57,27/02/2018 19:55:41,224,27/02/2018 19:55:59,27/02/2018 19:59:04,185
England  UK,346,Holloway,27/02/2018,27/02/2018 18:55:40,27/02/2018 21:31:49,9369,27/02/2018 19:16:21,27/02/2018 20:11:14,27/02/2018 20:21:50,27/02/2018 20:30:51,541,27/02/2018 20:31:19,27/02/2018 20:39:23,484
England  UK,347,Hillsborough,27/02/2018,27/02/2018 19:33:01,27/02/2018 21:52:28,8367,27/02/2018 19:54:53,27/02/2018 20:52:14,27/02/2018 21:04:50,27/02/2018 21:16:30,700,27/02/2018 21:17:30,27/02/2018 21:30:42,792
England  UK,349,Ashton-Under-Lyne,27/02/2018,27/02/2018 18:18:17,27/02/2018 19:26:42,4105,27/02/2018 18:40:27,27/02/2018 18:57:40,27/02/2018 19:04:16,27/02/2018 19:07:44,208,27/02/2018 19:08:32,27/02/2018 19:12:06,214
England  UK,350,Southsea,27/02/2018,27/02/2018 17:33:31,27/02/2018 18:55:31,4920,27/02/2018 17:54:28,27/02/2018 18:10:14,27/02/2018 18:15:39,27/02/2018 18:24:49,550,27/02/2018 18:24:55,27/02/2018 18:32:33,458
England  UK,351,Hove,27/02/2018,27/02/2018 18:01:20,27/02/2018 19:20:24,4744,27/02/2018 18:22:14,27/02/2018 18:37:36,27/02/2018 18:41:42,27/02/2018 18:46:01,259,27/02/2018 18:46:13,27/02/2018 18:49:15,182
England  UK,352,Fleet,27/02/2018,27/02/2018 18:04:50,27/02/2018 19:36:11,5481,27/02/2018 18:41:15,27/02/2018 19:08:01,27/02/2018 19:12:06,27/02/2018 19:17:05,299,27/02/2018 19:17:16,27/02/2018 19:20:39,203
England  UK,353,Brixton,27/02/2018,27/02/2018 18:48:45,27/02/2018 20:30:16,6091,27/02/2018 19:24:31,27/02/2018 19:49:02,27/02/2018 19:53:37,27/02/2018 19:57:55,258,27/02/2018 19:58:04,27/02/2018 20:00:49,165
England  UK,354,Northallerton,27/02/2018,27/02/2018 17:35:23,27/02/2018 18:43:08,4065,27/02/2018 18:07:28,27/02/2018 18:26:19,27/02/2018 18:29:44,27/02/2018 18:34:23,279,27/02/2018 18:34:36,27/02/2018 18:37:43,187
England  UK,355,Staines,27/02/2018,27/02/2018 18:18:36,27/02/2018 20:27:51,7755,27/02/2018 18:40:33,27/02/2018 19:15:27,27/02/2018 19:20:32,27/02/2018 19:25:07,275,27/02/2018 19:25:19,27/02/2018 19:28:27,188
Northern Ireland  UK,356,Portadown,27/02/2018,27/02/2018 18:23:57,27/02/2018 20:03:35,5978,27/02/2018 19:03:44,27/02/2018 19:19:29,27/02/2018 19:22:54,27/02/2018 19:27:17,263,27/02/2018 19:27:28,27/02/2018 19:30:29,181
England  UK,357,Bishop Auckland,27/02/2018,27/02/2018 18:08:59,27/02/2018 19:26:01,4622,27/02/2018 18:40:57,27/02/2018 19:00:50,27/02/2018 19:06:36,27/02/2018 19:11:34,298,27/02/2018 19:11:51,27/02/2018 19:15:01,190
England  UK,358,Kingsheath,27/02/2018,27/02/2018 17:42:40,27/02/2018 19:41:13,7113,27/02/2018 18:16:50,27/02/2018 18:43:55,27/02/2018 18:50:00,27/02/2018 18:53:49,229,27/02/2018 18:54:00,27/02/2018 18:57:26,206
England  UK,359,Farnham,27/02/2018,27/02/2018 18:15:22,27/02/2018 19:28:47,4405,27/02/2018 18:36:29,27/02/2018 18:54:59,27/02/2018 18:58:24,27/02/2018 19:03:03,279,27/02/2018 19:03:07,27/02/2018 19:05:50,163
England  UK,360,Burgess Hill,27/02/2018,27/02/2018 18:14:05,27/02/2018 19:51:43,5858,27/02/2018 18:52:29,27/02/2018 19:04:03,27/02/2018 19:08:19,27/02/2018 19:12:52,273,27/02/2018 19:13:05,27/02/2018 19:16:29,204
England  UK,361,Bishops Stortford,27/02/2018,27/02/2018 18:02:47,27/02/2018 19:55:52,6785,27/02/2018 18:37:31,27/02/2018 18:58:50,27/02/2018 19:03:15,27/02/2018 19:07:55,280,27/02/2018 19:08:26,27/02/2018 19:11:38,192
England  UK,362,Kingswood,27/02/2018,27/02/2018 17:57:39,27/02/2018 19:03:40,3961,27/02/2018 18:18:35,27/02/2018 18:45:06,27/02/2018 18:49:31,27/02/2018 18:54:35,304,27/02/2018 18:54:58,27/02/2018 18:58:09,191
England  UK,365,Washington,27/02/2018,27/02/2018 18:05:27,27/02/2018 19:16:42,4275,27/02/2018 18:26:42,27/02/2018 18:54:46,27/02/2018 19:01:21,27/02/2018 19:07:11,350,27/02/2018 19:07:19,27/02/2018 19:10:32,193
England  UK,366,Hemel Hempstead,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:07:34,28/02/2018 08:09:52,138,NULL,NULL,0
England  UK,367,Clapham,27/02/2018,27/02/2018 20:59:25,27/02/2018 22:19:58,4833,27/02/2018 21:21:39,27/02/2018 21:43:08,27/02/2018 21:48:23,27/02/2018 21:53:43,320,27/02/2018 21:54:09,27/02/2018 21:57:44,215
England  UK,368,Stratford-Upon-Avon,27/02/2018,27/02/2018 18:15:32,27/02/2018 19:48:43,5591,27/02/2018 18:37:44,27/02/2018 19:01:20,27/02/2018 19:07:55,27/02/2018 19:11:44,229,27/02/2018 19:11:54,27/02/2018 19:15:12,198
England  UK,369,Wallsend,27/02/2018,27/02/2018 17:12:45,27/02/2018 18:12:02,3557,27/02/2018 17:43:32,27/02/2018 17:56:00,27/02/2018 17:58:55,27/02/2018 18:03:29,274,27/02/2018 18:03:41,27/02/2018 18:06:55,194
Northern Ireland  UK,370,Bloomfield,27/02/2018,27/02/2018 21:19:58,27/02/2018 23:29:50,7792,27/02/2018 21:59:35,27/02/2018 22:31:31,27/02/2018 22:37:47,27/02/2018 22:43:21,334,27/02/2018 22:43:57,27/02/2018 22:47:38,221
England  UK,371,Ashford,27/02/2018,27/02/2018 17:59:24,27/02/2018 19:29:44,5420,27/02/2018 18:41:19,27/02/2018 19:04:37,27/02/2018 19:11:02,27/02/2018 19:15:51,289,27/02/2018 19:16:28,27/02/2018 19:19:22,174
Scotland  UK,372,Glenrothes,27/02/2018,27/02/2018 18:19:10,NULL,0,27/02/2018 18:41:00,NULL,27/02/2018 18:45:25,27/02/2018 18:50:23,298,NULL,NULL,0
England  UK,373,Enfield,27/02/2018,27/02/2018 18:49:46,NULL,0,27/02/2018 19:12:08,NULL,27/02/2018 19:52:41,27/02/2018 19:57:46,305,NULL,NULL,0
England  UK,374,Evesham,27/02/2018,27/02/2018 21:53:22,27/02/2018 23:30:46,5844,27/02/2018 22:15:30,27/02/2018 22:33:34,27/02/2018 22:38:00,27/02/2018 22:42:49,289,27/02/2018 22:43:01,27/02/2018 22:46:09,188
England  UK,375,Blackburn-King-William,27/02/2018,27/02/2018 18:21:00,27/02/2018 20:37:49,8209,27/02/2018 19:11:23,27/02/2018 19:41:56,27/02/2018 19:49:02,27/02/2018 19:52:50,228,27/02/2018 19:53:40,27/02/2018 19:57:01,201
England  UK,376,Clacton on Sea,27/02/2018,27/02/2018 18:01:15,NULL,0,27/02/2018 18:22:08,NULL,27/02/2018 18:25:54,27/02/2018 18:30:12,258,NULL,NULL,0
England  UK,377,Camden Town,27/02/2018,27/02/2018 19:28:44,27/02/2018 23:43:48,15304,27/02/2018 19:50:37,27/02/2018 21:20:36,27/02/2018 21:36:12,27/02/2018 21:42:42,390,27/02/2018 21:43:16,27/02/2018 21:48:14,298
England  UK,379,Stratford,27/02/2018,27/02/2018 19:00:39,27/02/2018 20:31:34,5455,27/02/2018 19:44:48,27/02/2018 20:10:35,27/02/2018 20:16:20,27/02/2018 20:20:10,230,27/02/2018 20:20:43,27/02/2018 20:24:16,213
England  UK,380,Guildford,27/02/2018,27/02/2018 18:27:37,27/02/2018 20:14:10,6393,27/02/2018 18:51:47,27/02/2018 19:18:03,27/02/2018 19:25:38,27/02/2018 19:31:42,364,27/02/2018 19:32:35,27/02/2018 19:37:05,270
England  UK,381,Gosport,27/02/2018,27/02/2018 17:37:56,27/02/2018 18:35:00,3424,27/02/2018 17:59:49,27/02/2018 18:17:44,27/02/2018 18:23:39,27/02/2018 18:27:38,239,27/02/2018 18:27:43,27/02/2018 18:30:09,146
England  UK,382,Aldershot,27/02/2018,27/02/2018 19:34:54,27/02/2018 22:33:06,10692,27/02/2018 19:56:32,27/02/2018 20:59:36,27/02/2018 21:10:11,27/02/2018 21:19:12,541,27/02/2018 21:19:57,27/02/2018 21:29:29,572
England  UK,386,Orpington,27/02/2018,27/02/2018 18:43:34,27/02/2018 21:34:41,10267,27/02/2018 19:05:22,27/02/2018 19:59:07,27/02/2018 20:08:43,27/02/2018 20:16:23,460,27/02/2018 20:16:58,27/02/2018 20:25:25,507
England  UK,387,Lincoln,27/02/2018,27/02/2018 18:16:47,27/02/2018 20:17:50,7263,27/02/2018 18:38:45,27/02/2018 19:06:15,27/02/2018 19:13:40,27/02/2018 19:18:50,310,27/02/2018 19:19:21,27/02/2018 19:22:49,208
England  UK,388,Maidenhead,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:08:02,28/02/2018 08:10:41,159,NULL,NULL,0
England  UK,389,St Neots,27/02/2018,27/02/2018 18:46:19,NULL,0,27/02/2018 19:07:27,NULL,27/02/2018 19:18:54,27/02/2018 19:25:09,375,NULL,NULL,0
England  UK,391,Crystal Peaks,27/02/2018,27/02/2018 18:28:09,27/02/2018 21:32:21,11052,27/02/2018 19:14:55,27/02/2018 19:58:28,27/02/2018 20:09:24,27/02/2018 20:15:03,339,27/02/2018 20:16:08,27/02/2018 20:20:19,251
England  UK,392,Armada Way,27/02/2018,27/02/2018 19:20:20,27/02/2018 22:02:36,9736,27/02/2018 19:46:50,27/02/2018 20:36:11,27/02/2018 20:46:26,27/02/2018 20:51:45,319,27/02/2018 20:53:58,27/02/2018 20:58:10,252
England  UK,394,Dorking,27/02/2018,27/02/2018 18:29:27,27/02/2018 19:42:45,4398,27/02/2018 18:59:24,27/02/2018 19:13:51,27/02/2018 19:16:46,27/02/2018 19:21:21,275,27/02/2018 19:21:37,27/02/2018 19:24:40,183
England  UK,395,Haverhill,27/02/2018,27/02/2018 17:56:01,27/02/2018 18:45:02,2941,27/02/2018 18:16:58,27/02/2018 18:29:59,27/02/2018 18:32:55,27/02/2018 18:37:13,258,27/02/2018 18:37:19,27/02/2018 18:39:55,156
Wales  UK,396,Barry,27/02/2018,27/02/2018 17:38:21,27/02/2018 19:01:31,4990,27/02/2018 18:14:19,27/02/2018 18:29:08,27/02/2018 18:32:33,27/02/2018 18:37:03,270,27/02/2018 18:37:14,27/02/2018 18:40:17,183
Scotland  UK,397,Dunfermline High St,27/02/2018,27/02/2018 17:51:56,27/02/2018 20:12:58,8462,27/02/2018 18:25:46,27/02/2018 18:58:17,27/02/2018 19:04:13,27/02/2018 19:09:31,318,27/02/2018 19:10:05,27/02/2018 19:14:10,245
Scotland  UK,398,Kirkcaldy,27/02/2018,27/02/2018 17:34:09,NULL,0,27/02/2018 17:55:59,NULL,27/02/2018 17:59:35,27/02/2018 18:04:09,274,NULL,NULL,0
England  UK,405,Paignton,27/02/2018,27/02/2018 17:49:06,27/02/2018 18:33:05,2639,27/02/2018 18:11:11,27/02/2018 18:18:49,27/02/2018 18:21:44,27/02/2018 18:25:34,230,27/02/2018 18:25:55,27/02/2018 18:27:57,122
England  UK,407,Dalston Cross,27/02/2018,27/02/2018 18:51:46,27/02/2018 20:13:08,4882,27/02/2018 19:23:30,27/02/2018 19:51:34,27/02/2018 19:58:09,27/02/2018 20:02:33,264,27/02/2018 20:03:46,27/02/2018 20:06:57,191
England  UK,408,Waterlooville,27/02/2018,27/02/2018 19:42:53,NULL,0,27/02/2018 20:03:57,NULL,27/02/2018 20:07:43,27/02/2018 20:12:18,275,NULL,NULL,0
England  UK,409,Peckham,27/02/2018,27/02/2018 18:37:46,NULL,0,27/02/2018 18:58:43,NULL,27/02/2018 19:19:19,27/02/2018 19:24:13,294,NULL,NULL,0
England  UK,410,Durham,27/02/2018,27/02/2018 18:10:18,27/02/2018 19:20:43,4225,27/02/2018 18:44:14,27/02/2018 19:03:53,27/02/2018 19:07:58,27/02/2018 19:11:37,219,27/02/2018 19:11:51,27/02/2018 19:15:00,189
England  UK,412,Hastings,27/02/2018,27/02/2018 19:25:55,27/02/2018 21:17:38,6703,27/02/2018 19:46:31,27/02/2018 20:39:58,27/02/2018 20:47:43,27/02/2018 20:53:48,365,27/02/2018 20:54:34,27/02/2018 20:59:32,298
Scotland  UK,413,Alloa,27/02/2018,27/02/2018 17:45:59,27/02/2018 19:04:27,4708,27/02/2018 18:15:47,27/02/2018 18:32:36,27/02/2018 18:36:32,27/02/2018 18:41:00,268,27/02/2018 18:41:10,27/02/2018 18:44:49,219
England  UK,414,Slough,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:08:31,28/02/2018 08:12:10,219,NULL,NULL,0
England  UK,416,Salford,27/02/2018,27/02/2018 17:39:39,27/02/2018 18:39:32,3593,27/02/2018 18:00:36,27/02/2018 18:13:14,27/02/2018 18:16:20,27/02/2018 18:20:58,278,27/02/2018 18:21:04,27/02/2018 18:24:13,189
England  UK,418,Stockport,27/02/2018,27/02/2018 18:39:57,27/02/2018 20:54:37,8080,27/02/2018 19:27:34,27/02/2018 19:57:14,27/02/2018 20:07:00,27/02/2018 20:12:13,313,27/02/2018 20:13:59,27/02/2018 20:17:24,205
England  UK,419,Uxbridge,27/02/2018,NULL,NULL,0,NULL,NULL,28/02/2018 08:09:00,28/02/2018 08:12:08,188,NULL,NULL,0
England  UK,421,Croydon North End,27/02/2018,27/02/2018 19:39:53,27/02/2018 21:40:16,7223,27/02/2018 20:23:08,27/02/2018 20:52:51,27/02/2018 20:58:46,27/02/2018 21:03:45,299,27/02/2018 21:03:55,27/02/2018 21:07:12,197
England  UK,422,Wellingborough,27/02/2018,27/02/2018 18:40:20,27/02/2018 20:30:04,6584,27/02/2018 19:25:41,27/02/2018 20:03:57,27/02/2018 20:11:52,27/02/2018 20:16:56,304,27/02/2018 20:17:35,27/02/2018 20:21:20,225
England  UK,423,Sittingbourne,27/02/2018,27/02/2018 13:17:07,27/02/2018 15:00:30,6203,27/02/2018 13:39:23,27/02/2018 14:09:00,27/02/2018 14:17:26,27/02/2018 14:22:44,318,NULL,NULL,0
England  UK,424,Welwyn Garden City,27/02/2018,27/02/2018 17:53:44,27/02/2018 19:07:34,4430,27/02/2018 18:37:39,27/02/2018 18:52:01,27/02/2018 18:55:06,27/02/2018 18:59:36,270,27/02/2018 18:59:40,27/02/2018 19:02:33,173
England  UK,427,Skegness,27/02/2018,27/02/2018 17:43:01,27/02/2018 18:29:02,2761,27/02/2018 18:03:55,27/02/2018 18:13:52,27/02/2018 18:17:27,27/02/2018 18:21:46,259,27/02/2018 18:21:58,27/02/2018 18:24:38,160
England  UK,428,Redhill,27/02/2018,27/02/2018 18:14:20,NULL,0,27/02/2018 18:45:14,NULL,27/02/2018 18:48:49,27/02/2018 18:53:22,273,NULL,NULL,0
England  UK,429,BuryNULLStNULLEdmunds,27/02/2018,27/02/2018 18:14:31,NULL,0,27/02/2018 18:36:10,NULL,27/02/2018 18:40:56,27/02/2018 18:45:25,269,NULL,NULL,0
